,xcms_id,mz,rt,MaxInto,Baseline,Integration,Noise,rtmin,rtmax,snRatio
M685T29,M685T29,685.392514792133,28.5689,207344.359375,17016.61328125,90.5970840454102,0.072,23.6040992736816,32.0629997253418,7.13751118756782
M685T39,M685T39,685.392514792133,39.2974,22179.265625,17016.61328125,1.013427734375,0.024,37.7262992858887,41.8722991943359,3.74303982996789
M685T54,M685T54,685.392514792133,54.4465,19460.40625,17016.61328125,0.806976318359375,0.032,50.8825988769531,57.310001373291,3.22755841976006
M488T16,M488T16,487.80215833825,15.5717,2177.07299804688,659.705322265625,38.4761123657227,0.2,12.9516000747681,51.8825988769531,5.25947550313092
M488T157,M488T157,487.80215833825,156.998,925.274230957031,659.705322265625,8.26103210449219,0.133333333333333,137.72200012207,157.998001098633,4.12645255238698
M488T2,M488T2,488.350827197804,2.4206,127587,98784.484375,54.6519737243652,0.104,0.19539999961853,12.0085000991821,6.26434970953605
M488T29,M488T29,488.350827197804,28.5689,103062.078125,98784.484375,1.12345886230469,0.016,27.2147006988525,30.1054992675781,4.25157875305407
M488T41,M488T41,488.350827197804,40.8723,126342.484375,98784.484375,20.7142524719238,0.056,33.089599609375,43.4726982116699,5.91322557680728
M488T47,M488T47,488.350827197804,47.4106,117576.8203125,98784.484375,5.15846252441406,0.024,44.092399597168,48.4105987548828,5.37034002334378
M488T56,M488T56,488.350827197804,56.31,109645.296875,98784.484375,2.96033477783203,0.024,54.4464988708496,59.1893997192383,4.8150038111937
M488T102,M488T102,488.350827197804,101.823,107389.3046875,98784.484375,4.141357421875,0.024,96.9103012084961,102.822998046875,5.15072506241057
M488T122,M488T122,488.350827197804,121.689,104346.6484375,98784.484375,1.36422729492188,0.016,118.466003417969,122.689002990723,4.44575474078675
M692T19,M692T19,691.970721302141,19.3352,3620.109375,979.644470214844,95.7138900756836,0.263157894736842,6.50250005722046,64.4654006958008,5.89636449651586
M692T4,M692T4,691.521090435061,4.1922,3511.46362304688,1991.41174316406,5.91906023025513,0.0495867768595041,0.19539999961853,5.92840003967285,4.78220876777396
M692T8,M692T8,691.521090435061,7.7001,2353.71313476563,1991.41174316406,1.31798076629639,0.0247933884297521,5.95340013504028,8.70009994506836,3.97327909980413
M692T25,M692T25,691.521090435061,24.8604,7632.671875,1991.41174316406,71.6719131469727,0.148760330578512,10.1900997161865,29.5688991546631,6.17751773118259
M692T36,M692T36,691.521090435061,36.1759,4404.4111328125,1991.41174316406,8.26358795166016,0.0495867768595041,30.5144996643066,37.1758995056152,5.11588994630162
M692T41,M692T41,691.521090435061,40.8723,3449.75244140625,1991.41174316406,10.3429870605469,0.0578512396694215,37.7262992858887,48.4105987548828,5.18618910790149
M541T2,M541T2,541.36489548125,2.4206,5788.1142578125,3431.89184570313,2.24645948410034,0.0241935483870968,1.50789999961853,3.95819997787476,4.53102469118122
M541T8,M541T8,541.36489548125,7.7001,4376.09619140625,3431.89184570313,2.58660554885864,0.0483870967741935,4.92840003967285,10.4455003738403,3.97886851360629
M541T16,M541T16,541.36489548125,15.5717,60110.234375,3431.89184570313,79.5422058105469,0.0725806451612903,12.0446996688843,20.3351993560791,6.9993447597552
M541T27,M541T27,541.36489548125,26.6828,3753.01635742188,3431.89184570313,0.374336242675781,0.0241935483870968,25.3904991149902,28.2147006988525,2.73906843605845
M541T31,M541T31,541.36489548125,31.063,4378.064453125,3431.89184570313,1.55192565917969,0.032258064516129,30.5144996643066,34.089599609375,3.87348372508584
M541T41,M541T41,541.36489548125,40.8723,5986.525390625,3431.89184570313,3.18142700195313,0.032258064516129,36.1758995056152,41.8722991943359,4.59131704337487
M541T53,M541T53,541.36489548125,52.6378,4724.267578125,3431.89184570313,1.51825714111328,0.032258064516129,50.8825988769531,57.310001373291,3.85155026378571
M541T150,M541T150,541.36489548125,150.387,4216.2783203125,3431.89184570313,0.913993835449219,0.0161290322580645,146.985000610352,151.386993408203,4.03720293290926
M541T176,M541T176,541.36489548125,176.054,4313.529296875,3431.89184570313,1.1146240234375,0.0241935483870968,174.550994873047,178.751998901367,3.83018642627398
M634T24,M634T24,633.515786904941,23.6041,6566.41552734375,2906.14135742188,81.0102691650391,0.288,0.19539999961853,33.5371017456055,5.63937072529805
M634T39,M634T39,633.515786904941,39.2974,5381.80029296875,2906.14135742188,15.9478530883789,0.064,33.089599609375,45.092399597168,5.5181964131841
M634T51,M634T51,633.515786904941,50.8826,3698.55615234375,2906.14135742188,1.73666381835938,0.016,49.1220016479492,53.6377983093262,4.68713248373801
M634T5,M634T5,634.453777028872,4.9284,5219.32373046875,3386.44165039063,3.74791550636292,0.04,1.50789999961853,5.92840003967285,4.54007564533042
M634T8,M634T8,634.453777028872,7.7001,4002.32495117188,3386.44165039063,1.28793358802795,0.024,5.95340013504028,8.70009994506836,3.98274051289689
M634T14,M634T14,634.453777028872,14.2572,20008.97265625,3386.44165039063,53.5107307434082,0.072,11.0085000991821,21.0226001739502,6.61097136839878
M634T25,M634T25,634.453777028872,25.3905,8044.68505859375,3386.44165039063,10.8670921325684,0.04,21.7682991027832,26.3904991149902,5.60461497711012
M634T31,M634T31,634.453777028872,31.063,6551.5595703125,3386.44165039063,5.44219207763672,0.032,28.5688991546631,32.0629997253418,5.13620131133345
M634T44,M634T44,634.453777028872,44.0924,5741.00244140625,3386.44165039063,15.8783187866211,0.08,33.089599609375,48.4105987548828,5.2906832246625
M634T70,M634T70,634.453777028872,70.462,4253.33642578125,3386.44165039063,2.20661163330078,0.024,68.7680969238281,73.1613998413086,4.52115959001221
M686T25,M686T25,685.837974215176,25.3905,2526.23071289063,756.747802734375,74.7478179931641,0.192307692307692,12.0446996688843,46.75,5.96277864670522
M686T19,M686T19,686.422831362961,19.3352,517341.53125,10090.5400390625,79.9970016479492,0.048,16.9262008666992,22.7682991027832,7.41854342264512
M686T29,M686T29,686.422831362961,28.5689,117588.1640625,10090.5400390625,17.9064178466797,0.072,23.6040992736816,32.0629997253418,5.51624834747372
M693T8,M693T8,692.582209405646,8.4353,8087.63671875,4409.1591796875,5.29981279373169,0.128,0.19539999961853,15.2572002410889,3.72339651305934
M693T18,M693T18,692.582209405646,17.8178,7633.43359375,4409.1591796875,1.75319051742554,0.04,15.5717000961304,21.0226001739502,3.78031310569235
M693T27,M693T27,692.582209405646,26.6828,134929.078125,4409.1591796875,91.2279281616211,0.128,21.2096996307373,37.1758995056152,6.56908609510635
M693T41,M693T41,692.582209405646,40.8723,5675.67626953125,4409.1591796875,0.36920166015625,0.016,39.2974014282227,43.4726982116699,3.13875427701004
M693T46,M693T46,692.582209405646,45.75,8539.8310546875,4409.1591796875,1.04344940185547,0.024,44.092399597168,48.4105987548828,3.77223340611536
M693T54,M693T54,692.971174382354,54.4465,2694.3740234375,868.109680175781,99.7460403442383,0.333333333333333,12.0446996688843,55.4464988708496,5.70123964785307
M614T2,M614T2,614.413554062153,1.5079,12370.7060546875,8334.310546875,0.399570941925049,0.032,0.19539999961853,3.42059993743896,2.52465542342531
M614T8,M614T8,614.413554062153,7.7001,11016.0048828125,8334.310546875,0.281896233558655,0.016,6.50250005722046,9.43529987335205,2.86895031487813
M614T14,M614T14,614.413554062153,14.2572,730982.5625,8334.310546875,95.7514801025391,0.072,12.0446996688843,21.0226001739502,7.19284524589733
M614T23,M614T23,614.413554062153,23.0716,12165.5068359375,8334.310546875,0.389114379882813,0.032,21.2096996307373,24.0715999603271,2.49813743328716
M614T27,M614T27,614.413554062153,26.6828,11536.4892578125,8334.310546875,0.478561401367188,0.04,25.3904991149902,29.5688991546631,2.48190506906329
M614T35,M614T35,614.413554062153,34.6514,11103.8623046875,8334.310546875,0.300910949707031,0.016,32.5371017456055,35.6514015197754,2.934225650588
M614T41,M614T41,614.413554062153,40.8723,14763.04296875,8334.310546875,0.8707275390625,0.032,37.7262992858887,43.4726982116699,3.30359321118116
M542T3,M542T3,542.403769267278,2.9582,4136.52587890625,2621.32568359375,5.70230627059937,0.0487804878048781,0.19539999961853,5.92840003967285,4.76129558802985
M542T7,M542T7,542.403769267278,6.5025,3973.931640625,2621.32568359375,7.35690355300903,0.0487804878048781,5.95340013504028,12.0085000991821,5.01606401745426
M542T14,M542T14,542.403769267278,14.2572,24882.634765625,2621.32568359375,57.3972778320313,0.0569105691056911,12.0446996688843,19.1534996032715,6.91627108398897
M542T20,M542T20,542.403769267278,20.0226,6057.40380859375,2621.32568359375,11.7468109130859,0.0487804878048781,19.3351993560791,26.3904991149902,5.48400667824346
M542T29,M542T29,542.403769267278,29.1055,3861.69506835938,2621.32568359375,5.64092254638672,0.040650406504065,26.6828002929688,32.0629997253418,4.93279406712622
M542T33,M542T33,542.403769267278,33.0896,3847.63134765625,2621.32568359375,3.40913391113281,0.024390243902439,32.5371017456055,37.1758995056152,4.94003034073504
M542T39,M542T39,542.403769267278,39.2974,3877.4892578125,2621.32568359375,4.15596008300781,0.032520325203252,37.7262992858887,43.4726982116699,4.85043346277731
M542T56,M542T56,542.403769267278,56.31,3277.83618164063,2621.32568359375,1.26716613769531,0.024390243902439,54.4464988708496,59.1893997192383,3.95035508627828
M675T3,M675T3,674.502196801949,2.9582,5493.26123046875,3147.92358398438,4.47213840484619,0.0403225806451613,1.50789999961853,5.92840003967285,4.70871033775014
M675T11,M675T11,674.502196801949,11.0085,4628.00634765625,3147.92358398438,1.39155292510986,0.032258064516129,8.43529987335205,12.0085000991821,3.76440754031976
M675T14,M675T14,674.502196801949,14.2572,43898.33984375,3147.92358398438,80.0181350708008,0.104838709677419,12.0446996688843,24.6040992736816,6.63758550551246
M675T29,M675T29,674.502196801949,29.1055,4720.140625,3147.92358398438,1.46231079101563,0.0161290322580645,26.6828002929688,30.1054992675781,4.50715230313494
M675T35,M675T35,674.502196801949,34.6514,4845.68798828125,3147.92358398438,1.70983123779297,0.0161290322580645,32.5371017456055,35.6514015197754,4.66352905934021
M675T39,M675T39,674.502196801949,39.2974,5282.650390625,3147.92358398438,2.64053344726563,0.0241935483870968,36.1758995056152,40.2974014282227,4.69265023704129
M675T51,M675T51,674.502196801949,50.8826,3702.9970703125,3147.92358398438,0.829017639160156,0.0161290322580645,49.1220016479492,53.6377983093262,3.93962053860778
M675T18,M675T18,674.955970719159,17.8178,4999.55859375,851.580078125,86.8515548706055,0.153846153846154,6.50250005722046,41.8722991943359,6.33600257237152
M675T150,M675T150,674.955970719159,150.387,1024.29675292969,851.580078125,2.93876647949219,0.0769230769230769,143.781005859375,153.093002319336,3.64293928597161
M679T14,M679T14,678.539874938596,14.2572,14071.484375,4326.56201171875,53.8507537841797,0.192,0.19539999961853,22.7682991027832,5.63647630830799
M679T25,M679T25,678.539874938596,24.8604,8095.5517578125,4326.56201171875,5.25718688964844,0.032,23.0715999603271,26.3904991149902,5.10161544801525
M679T33,M679T33,678.539874938596,33.0896,9057.6533203125,4326.56201171875,40.8920593261719,0.144,26.6828002929688,51.8825988769531,5.64887787510128
M650T16,M650T16,649.950749080004,15.5717,3247.20458984375,1049.18603515625,71.0884246826172,0.15,5.95340013504028,34.089599609375,6.16104450510246
M650T16_1,M650T16_1,649.510512407995,15.5717,7406.92822265625,2072.9130859375,59.309211730957,0.147540983606557,11.0085000991821,32.0629997253418,5.99641392193943
M650T2,M650T2,649.510512407995,2.4206,3961.62939453125,2072.9130859375,10.0340414047241,0.0655737704918033,0.19539999961853,6.95340013504028,5.03056295554948
M650T9,M650T9,649.510512407995,9.4455,3900.08569335938,2072.9130859375,8.75529193878174,0.040983606557377,6.50250005722046,11.1900997161865,5.36424144285872
M650T35,M650T35,649.510512407995,34.6514,3682.58642578125,2072.9130859375,8.28482055664063,0.0245901639344262,32.5371017456055,37.1758995056152,5.81983374788481
M650T44,M650T44,649.510512407995,44.0924,4577.48876953125,2072.9130859375,11.891716003418,0.0737704918032787,37.7262992858887,51.8825988769531,5.08263849093407
M496T27,M496T27,495.795670190393,27.2147,3109.69580078125,1030.15893554688,73.6899642944336,0.220588235294118,0.19539999961853,62.7700996398926,5.81132412431521
M496T27_1,M496T27_1,496.418576226926,27.2147,9341.4541015625,6329.96923828125,1.50560760498047,0.024,26.6828002929688,30.1054992675781,4.13889798959984
M496T70,M496T70,495.795670190393,70.462,1530.86645507813,1030.15893554688,8.52706909179688,0.0294117647058824,65.3747024536133,71.4619979858398,5.66960622705192
M496T82,M496T82,495.795670190393,82.3597,1202.10803222656,1030.15893554688,1.94648742675781,0.0294117647058824,80.6557006835938,85.0605010986328,4.19238695325335
M496T8,M496T8,496.418576226926,7.7001,8944.451171875,6329.96923828125,1.70231127738953,0.032,4.92840003967285,9.43529987335205,3.97400627879444
M496T12,M496T12,496.418576226926,12.0447,7151.2939453125,6329.96923828125,0.372221708297729,0.032,10.1900997161865,13.0446996688843,2.45375376398955
M496T16,M496T16,496.418576226926,15.5717,189831.015625,6329.96923828125,87.8274993896484,0.056,12.9516000747681,20.3351993560791,7.35777824474314
M496T25,M496T25,496.418576226926,25.3905,9668.857421875,6329.96923828125,1.703857421875,0.032,23.0715999603271,26.3904991149902,3.97491412848022
M496T41,M496T41,496.418576226926,40.8723,8730.681640625,6329.96923828125,2.70616912841797,0.048,32.5371017456055,41.8722991943359,4.03208829713283
M496T46,M496T46,496.418576226926,45.75,9107.62109375,6329.96923828125,2.25601959228516,0.04,44.092399597168,51.8825988769531,4.03247784298987
M615T7,M615T7,615.476627972171,6.5025,5469.3837890625,2977.38061523438,1.20796060562134,0.04,5.95340013504028,10.4455003738403,3.40780931260845
M615T14,M615T14,615.476627972171,14.2572,179561.140625,2977.38061523438,92.700439453125,0.136,11.0085000991821,28.2147006988525,6.52447360640132
M615T33,M615T33,615.476627972171,32.5371,4132.83349609375,2977.38061523438,0.359352111816406,0.032,30.5144996643066,33.5371017456055,2.41856681786497
M615T41,M615T41,615.476627972171,40.8723,6975.96728515625,2977.38061523438,3.58209991455078,0.064,33.089599609375,45.092399597168,4.0248213923814
M543T18,M543T18,542.894052937894,17.8178,2755.24682617188,826.332763671875,82.3273391723633,0.230769230769231,12.0446996688843,18.8178005218506,5.87704031052845
M543T2,M543T2,543.424742008274,1.5079,3937.0224609375,2769.47241210938,7.69726228713989,0.0330578512396694,0.19539999961853,3.95819997787476,5.45036090298993
M543T8,M543T8,543.424742008274,8.43530000000001,3656.2666015625,2769.47241210938,9.03792762756348,0.0495867768595041,4.92840003967285,10.4455003738403,5.20546097975363
M543T14,M543T14,543.424742008274,14.2572,8731.44140625,2769.47241210938,31.8195381164551,0.0495867768595041,12.0446996688843,19.1534996032715,6.46411158366245
M543T29,M543T29,543.424742008274,28.5689,3372.228515625,2769.47241210938,4.10273742675781,0.0247933884297521,26.6828002929688,30.1054992675781,5.10883267291262
M543T38,M543T38,543.424742008274,37.7263,4285.0615234375,2769.47241210938,19.8385848999023,0.0413223140495868,32.5371017456055,40.2974014282227,6.17398140686581
M543T42,M543T42,543.424742008274,42.4727,3318.40234375,2769.47241210938,2.47289276123047,0.0247933884297521,40.8722991943359,45.092399597168,4.60256688069042
M543T51,M543T51,543.424742008274,50.8826,3624.234375,2769.47241210938,4.59051513671875,0.0247933884297521,47.4105987548828,51.8825988769531,5.22117050492569
M543T150,M543T150,543.424742008274,150.387,3254.53979492188,2769.47241210938,2.87348937988281,0.0247933884297521,148.684997558594,153.093002319336,4.75270536000537
M543T159,M543T159,543.424742008274,158.512,2999.21801757813,2769.47241210938,1.5018310546875,0.0247933884297521,155.098999023438,159.511993408203,4.10386332370951
M543T173,M543T173,543.424742008274,173.032,3050.46875,2769.47241210938,2.26121520996094,0.0247933884297521,171.533004760742,177.054000854492,4.51308062922463
M680T2,M680T2,679.544116777599,1.5079,4453.8291015625,2041.40307617188,7.1471266746521,0.0327868852459016,0.19539999961853,3.42059993743896,5.38443709586541
M680T6,M680T6,679.544116777599,5.9534,3965.08862304688,2041.40307617188,4.04166030883789,0.0163934426229508,4.92840003967285,7.50250005722046,5.50752943925647
M680T11,M680T11,679.544116777599,11.0085,3094.87744140625,2041.40307617188,4.37410640716553,0.0327868852459016,8.43529987335205,12.0085000991821,4.89342893277038
M680T16,M680T16,679.544116777599,15.5717,9684.31640625,2041.40307617188,70.7154312133789,0.172131147540984,12.0446996688843,35.6514015197754,6.01816241936908
M680T41,M680T41,679.544116777599,40.8723,3895.052734375,2041.40307617188,9.37071228027344,0.0491803278688525,36.1758995056152,45.092399597168,5.24985068597133
M651T2,M651T2,650.510769820999,2.4206,7440.6259765625,4411.13037109375,8.66561985015869,0.048,0.19539999961853,5.19220018386841,5.19591772361219
M651T8,M651T8,650.510769820999,7.7001,9919.89453125,4411.13037109375,27.1458358764648,0.104,4.92840003967285,17.9262008666992,5.56458803974176
M651T8_1,M651T8_1,650.966232246912,8.4353,1637.99841308594,1262.7041015625,10.2148160934448,0.0555555555555556,4.92840003967285,9.43529987335205,5.21421098242511
M651T42,M651T42,650.510769820999,42.4727,10348.5673828125,4411.13037109375,63.341926574707,0.208,17.8178005218506,48.4105987548828,5.71876465632765
M651T16,M651T16,650.966232246912,15.5717,3736.86328125,1262.7041015625,63.8427200317383,0.111111111111111,11.0085000991821,48.4105987548828,6.35364713658356
M651T67,M651T67,650.966232246912,67.073,1999.65576171875,1262.7041015625,11.8454742431641,0.0555555555555556,65.3747024536133,71.4619979858398,5.36231763211904
M651T110,M651T110,650.966232246912,110.147,1568.03649902344,1262.7041015625,6.99485015869141,0.0833333333333333,108.643997192383,112.850997924805,4.43008083647392
M687T4,M687T4,687.454857537356,4.19220000000001,6429.6591796875,4224.00927734375,0.366171002388,0.024,2.95819997787476,5.92840003967285,2.72504661357966
M687T18,M687T18,687.454857537356,18.1535,247739.1875,4224.00927734375,85.5740585327148,0.088,11.0085000991821,22.7682991027832,6.87980064719697
M687T29,M687T29,687.454857537356,28.5689,37687.1328125,4224.00927734375,12.5948486328125,0.096,23.0715999603271,33.5371017456055,4.87669497920875
M694T7,M694T7,693.564339783685,6.5025,4373.3759765625,2028.4453125,2.42590022087097,0.0650406504065041,0.19539999961853,7.50250005722046,3.61894549429647
M694T16,M694T16,693.564339783685,15.5717,5386.94482421875,2028.4453125,4.64960956573486,0.0894308943089431,7.70009994506836,19.1534996032715,3.95107233429001
M694T27,M694T27,693.564339783685,27.2147,52077.54296875,2028.4453125,92.1759948730469,0.16260162601626,20.0226001739502,43.4726982116699,6.34015181918711
M694T17,M694T17,694.027804683921,16.9262,3018.96948242188,966.667114257813,76.9951477050781,0.205882352941176,1.50789999961853,53.6377983093262,5.92419277861172
M616T18,M616T18,616.00350342347,18.1535,9890.822265625,1079.75439453125,97.3730545043945,0.264705882352941,10.1900997161865,22.7682991027832,5.90768547185555
M616T5,M616T5,616.469104801861,4.9284,3515.92114257813,2779.58618164063,0.987511694431305,0.04,2.95819997787476,6.95340013504028,3.2063088850533
M616T8,M616T8,616.469104801861,8.43530000000001,4733.09130859375,2779.58618164063,2.37523889541626,0.04,7.70009994506836,12.0085000991821,4.08397384483991
M616T14,M616T14,616.469104801861,14.2572,67881.484375,2779.58618164063,81.7699203491211,0.072,12.0446996688843,20.3351993560791,7.03499861405512
M616T25,M616T25,616.469104801861,25.3905,4556.94677734375,2779.58618164063,3.97061920166016,0.056,21.7682991027832,27.6828002929688,4.26132564097548
M616T31,M616T31,616.469104801861,30.5145,5114.7080078125,2779.58618164063,1.83669281005859,0.024,29.1054992675781,32.0629997253418,4.33766801718128
M616T36,M616T36,616.469104801861,36.1759,4256.263671875,2779.58618164063,2.92323303222656,0.032,32.5371017456055,38.7262992858887,4.51470958278294
M616T145,M616T145,616.469104801861,145.283,3074.80004882813,2779.58618164063,0.371208190917969,0.016,143.781005859375,147.985000610352,3.14417434447937
M561T14,M561T14,560.914160307091,14.2572,2742.02075195313,960.562377929688,88.0774078369141,0.235294117647059,11.0085000991821,51.8825988769531,5.92513504527321
M561T2,M561T2,561.446308687213,2.4206,5765.9326171875,3820.72631835938,8.53685188293457,0.064,0.19539999961853,6.95340013504028,4.8932645034866
M561T19,M561T19,561.446308687213,19.3352,8858.544921875,3820.72631835938,36.9893989562988,0.128,6.50250005722046,22.2096996307373,5.66635637195894
M561T24,M561T24,561.446308687213,23.6041,5314.5341796875,3820.72631835938,3.77801895141602,0.04,21.7682991027832,25.8603992462158,4.54807561019116
M561T27,M561T27,561.446308687213,27.2147,8170.62451171875,3820.72631835938,49.8343925476074,0.16,25.3904991149902,51.8825988769531,5.74128682282099
M676T7,M676T7,675.54029168146,6.5025,4114.89990234375,2181.67944335938,0.3697509765625,0.024390243902439,5.95340013504028,9.43529987335205,2.71864653045226
M676T14,M676T14,675.54029168146,14.2572,10523.3798828125,2181.67944335938,1.35813522338867,0.024390243902439,11.0085000991821,15.2572002410889,4.01968466628018
M676T20,M676T20,675.54029168146,20.0226,793239.4375,2181.67944335938,95.7732009887695,0.040650406504065,17.8178005218506,22.7682991027832,7.76472934962394
M676T13,M676T13,676.024471830566,12.9516,4853.26025390625,1109.11376953125,97.7428436279297,0.388888888888889,1.50789999961853,30.1054992675781,5.5268015940588
M681T8,M681T8,680.5097302678,7.7001,70482.234375,43146.0390625,11.4283256530762,0.128,0.19539999961853,15.2572002410889,4.49181999509401
M681T22,M681T22,680.5097302678,21.7683,54112.48046875,43146.0390625,1.93591690063477,0.056,15.5717000961304,22.7682991027832,3.5429846529543
M681T27,M681T27,680.5097302678,26.6828,696484.5,43146.0390625,86.420783996582,0.168,23.0715999603271,48.4105987548828,6.24301950197605
M681T118,M681T118,681.024485216278,118.466,998.511047363281,939.58349609375,2.14940643310547,0.15,108.643997192383,119.466003417969,2.66231171128365
M688T10,M688T10,688.454993046278,10.1901,6518.31005859375,5545.55322265625,0.195697546005249,0.032,8.43529987335205,11.1900997161865,1.81083443194907
M688T14,M688T14,688.454993046278,14.2572,375430.90625,5545.55322265625,95.2540817260742,0.104,12.0446996688843,24.6040992736816,6.8199122456966
M688T29,M688T29,688.454993046278,29.1055,12456.2421875,5545.55322265625,2.18453979492188,0.04,26.6828002929688,32.0629997253418,4.00028101105916
M505T3,M505T3,505.360287129528,2.9582,7028.35595703125,4021.20727539063,0.262134313583374,0.024,1.50789999961853,3.95819997787476,2.39080318931922
M505T18,M505T18,505.360287129528,17.8178,482946,4021.20727539063,98.4052200317383,0.168,12.0446996688843,32.0629997253418,6.37288515133306
M652T9,M652T9,651.543223697836,9.4455,4296.673828125,2033.32141113281,29.0145683288574,0.102564102564103,0.19539999961853,10.4455003738403,5.64506534502511
M652T36,M652T36,651.543223697836,36.1759,4793.064453125,2033.32141113281,64.2725067138672,0.222222222222222,10.1900997161865,46.75,5.66720935825973
M652T51,M652T51,651.543223697836,50.8826,3675.18139648438,2033.32141113281,5.57103729248047,0.0427350427350427,47.4105987548828,55.4464988708496,4.87031728741699
M652T20,M652T20,651.999884895945,20.0226,2633.96118164063,965.361145019531,71.5899887084961,0.227272727272727,5.95340013504028,46.75,5.7525597826077
M652T167,M652T167,651.999884895945,166.627,1181.64660644531,965.361145019531,6.18740844726563,0.136363636363636,158.511993408203,169.32600402832,3.81494649607403
M690T2,M690T2,689.519200867348,2.4206,6018.5654296875,2689.26196289063,3.45422697067261,0.0645161290322581,0.19539999961853,6.95340013504028,3.98043871390317
M690T14,M690T14,689.519200867348,14.2572,94254.375,2689.26196289063,93.5831680297852,0.217741935483871,6.50250005722046,34.089599609375,6.06329523817152
M690T38,M690T38,689.519200867348,37.7263,4841.44384765625,2689.26196289063,2.44104766845703,0.0483870967741935,36.1758995056152,45.092399597168,3.92094941584663
M690T53,M690T53,689.519200867348,52.6378,3261.4013671875,2689.26196289063,0.353302001953125,0.0161290322580645,49.1220016479492,53.6377983093262,3.08670232685164
M695T14,M695T14,694.556629888762,14.2572,7997.74755859375,3965.81005859375,25.2755470275879,0.128,0.19539999961853,15.2572002410889,5.28556242276503
M695T22,M695T22,694.556629888762,21.7683,5779.267578125,3965.81005859375,8.36966705322266,0.056,15.5717000961304,22.7682991027832,5.00701769336969
M695T31,M695T31,694.556629888762,30.5145,16858.37890625,3965.81005859375,66.3547821044922,0.184,23.6040992736816,53.6377983093262,5.88783535347266
M695T13,M695T13,694.936876606013,12.9516,8550.8515625,986.682189941406,77.761604309082,0.135135135135135,0.19539999961853,13.9516000747681,6.35512779169632
M695T47,M695T47,694.936876606013,47.4106,2624.66625976563,986.682189941406,13.3916397094727,0.0810810810810811,40.8722991943359,48.4105987548828,5.1069362339468
M695T125,M695T125,694.936876606013,124.889,1335.76672363281,986.682189941406,3.08496856689453,0.0810810810810811,116.765998840332,125.888999938965,3.63884709226844
M695T149,M695T149,694.936876606013,148.685,1220.16430664063,986.682189941406,3.14199829101563,0.0540540540540541,146.985000610352,151.386993408203,4.06262972800146
M562T13,M562T13,561.899568323739,12.9516,2889.69189453125,828.236694335938,99.176155090332,0.357142857142857,0.19539999961853,37.1758995056152,5.62651703050472
M562T2,M562T2,562.421261364384,2.4206,6084.88720703125,4352.150390625,4.49025392532349,0.032,0.19539999961853,3.95819997787476,4.94392862986165
M562T8,M562T8,562.421261364384,8.4353,7618.98291015625,4352.150390625,17.402364730835,0.08,4.92840003967285,15.2572002410889,5.38233474536559
M562T17,M562T17,562.421261364384,16.9262,8842.2470703125,4352.150390625,27.0021495819092,0.056,15.5717000961304,22.7682991027832,6.17832006522706
M562T25,M562T25,562.421261364384,25.3905,7816.96923828125,4352.150390625,10.6848297119141,0.024,23.6040992736816,26.3904991149902,6.09852640016217
M562T31,M562T31,562.421261364384,31.063,6576.08935546875,4352.150390625,11.1000938415527,0.04,26.6828002929688,32.0629997253418,5.62582938734469
M562T36,M562T36,562.421261364384,36.1759,9380.4794921875,4352.150390625,15.6341781616211,0.04,32.5371017456055,40.2974014282227,5.96833525038119
M562T46,M562T46,562.421261364384,45.75,5874.9833984375,4352.150390625,6.17190551757813,0.04,40.8722991943359,48.4105987548828,5.03888345101768
M677T6,M677T6,676.505694211516,5.9534,3798.98022460938,2154.02685546875,0.622444093227386,0.024390243902439,4.19220018386841,7.50250005722046,3.23947060195138
M677T20,M677T20,676.505694211516,20.0226,358604.125,2154.02685546875,95.9414520263672,0.121951219512195,11.0085000991821,26.3904991149902,6.66787228496346
M677T31,M677T31,676.505694211516,31.063,4707.30615234375,2154.02685546875,0.987632751464844,0.032520325203252,28.5688991546631,32.0629997253418,3.41344563487365
M677T41,M677T41,676.505694211516,40.8723,3350.50341796875,2154.02685546875,0.351600646972656,0.016260162601626,39.2974014282227,43.4726982116699,3.07377790172117
M677T14,M677T14,676.987744914214,14.2572,4926.24365234375,862.944763183594,79.6821899414063,0.2,12.0446996688843,51.8825988769531,5.98748400953716
M682T8,M682T8,681.517319960427,8.43530000000001,28194.8125,16292.7255859375,12.1820392608643,0.12,0.19539999961853,13.9516000747681,4.62022621146786
M682T27,M682T27,681.517319960427,26.6828,226564,16292.7255859375,86.1197052001953,0.2,15.5717000961304,43.4726982116699,6.06517616179616
M682T46,M682T46,681.517319960427,45.75,21928.52734375,16292.7255859375,1.48454284667969,0.032,44.092399597168,50.1220016479492,3.8371262536886
M682T14,M682T14,681.962601989956,14.2572,5053.98583984375,1011.46405029297,73.0195159912109,0.242424242424242,2.95819997787476,37.1758995056152,5.70779276755079
M669T17,M669T17,668.539410305944,16.9262,10169.0927734375,6099.6103515625,39.7727584838867,0.152,0.19539999961853,17.9262008666992,5.56705697587257
M669T22,M669T22,668.539410305944,21.7683,9874.21484375,6099.6103515625,16.9313163757324,0.072,17.8178005218506,25.8603992462158,5.4602541071187
M669T29,M669T29,668.539410305944,28.5689,9631.1923828125,6099.6103515625,11.6617813110352,0.032,27.2147006988525,32.0629997253418,5.89833631653723
M669T29_1,M669T29_1,668.962100270309,29.1055,3278.03759765625,1487.14880371094,100,0.4375,12.0446996688843,46.75,5.43184875917256
