id,mz,rt,intensity,KEGGId,exactMass,formula,name,precursorType,ppm,inferLevel,forward,reverse,jaccard,parentTrace,inferSize,score1,score2,pvalue,seed,partnerKEGGId,KEGG_reaction,reaction
M168T1034,167.982238769531,1034.23092,11666504.90143,C00074,167.9824,C3H5O6P,Phosphoenolpyruvate,[M]+,1,Ms2,0.994254030020347,0.991546062252721,0.666666666666667,0.983163593568877,3,0,0,0.000308982922443413,M168T1008: C02798,C02798,RC02792,C1b-C2a:P1b-*:C5a-C2c C5a-C2c:*-*:C1b+C6a+O5a-C2a+C6a+O2b O5a-O2b:*-P1b:C5a-C2c P1b-P1b:C1b+*-*+O2b:O1c+O1c+O1c-O1c+O1c+O1c
M185T761,185.007659912109,761.38182,6534202.993729,C01005,185.0089,C3H8NO6P,O-Phospho-L-serine,[M]+,7,Ms2,0.995607993857061,0.983422451057946,1,0.972975172507427,3,0,0,0.000305833831645952,M185T881: C03232,C03232,RC00006,C1c-C5a:N1a+*-*+O5a:C1b+C6a-C1b+C6a
M211T698,211.004101887818,698.36424,1370301.163895,C06329,191.9826,C6H5ClO5,2-Chloromaleylacetate,[M+H+H2O]+,15,Ms1,0.064695643555999,0.516983730654608,0,0.0625,3,0,0,0.00452273439723694,M159T69: C02222,C02222,RC01335,C2b-C2c:*-X:C2b+C6a-C2b+C6a
M188T1008,188.022903442383,1008.14052,5994256.114929,C00506,169.0045,C3H7NO5S,L-Cysteate,[M+H+H2O]+,0,Ms1,0.138919341391751,0.136918735971816,0,0.0625,3,0,0,0.00168263242046907,M153T1057: C00606,C00606,RC00580,S4a-S4a:*-O1d:C1b+O1d+O1d-C1b+O1d+O1d
M201T471,201.054565429688,471.050274,3484581.414124,C02807,182.0368,C12H6O2,Acenaphthenequinone,[M+H+H2O]+,3,Ms1,0.0835373765277725,0.0949224908673312,0,0.0625,3,0,0,0.00275406287679125,M205T812: C04167,C04167,RC01061,C1y-C5x:*-*:C1y+C8y+O1a-C5x+C8y+O5x C1y-C5x:*-*:C1y+C8y+O1a-C5x+C8y+O5x
M208T1086,208.039672851563,1085.57358,3539752.645813,C17212,208.0405,C7H12O5S,3-(2'-Methylthio)ethylmalic acid,[M]+,4,Ms2,0.995174923665314,0.994115133571446,1,0.988264898795773,3,0,0,0.000289227925699631,M208T1063: C17210,C17210,RC00497,C1b-C1c:*-O1a:C1d+C6a-C1c+C6a C1d-C1c:O1a-*:C1b+C1b+C6a-C1b+C1c+C6a O1a-O1a:C1d+*-*+C1c:*-*
M227T293,226.951690673828,292.972884,5961448.819198,C12834,207.933,C6H2Cl2O4,"2,5-Dichloro-carboxymethylenebut-2-en-4-olide",[M+H+H2O]+,1,Ms2,0.838515369044305,0.834660378561608,0.666666666666667,0.826027348858441,3,0,0,0.000369670325703675,M227T476: C12835,C12835,RC02686,C1c-C2c:*-*:C5a+C6a+X-C2y+C6a+X C5a-C2y:*-*:C1c+C2b+O5a-C2c+C2x+O7x C6a-C7x:O6a+*-*+O7x:C2c+O6a-C2y+O6a O5a-O7x:*-C7x:C5a-C2y
M948T819,948.287719726563,818.772,2086292.63483,C03221,947.2666,C33H56N7O17P3S,2-trans-Dodecenoyl-CoA,[M+H]+,14,Ms1,0,0,0,0.0625,3,0,0,0.0046489749788623,M948T892: C02944,C02944,RC01078,C1b-C2b:*-*:C1b+C2b-C1b+C2b C2b-C1b:*-*:C2b+C5a-C2b+C5a
M180T589,180.044662475586,589.356612,5135200.192126,C03089,180.0456,C6H12O4S,5-Methylthio-D-ribose,[M]+,5,Ms1,0.262757264558281,0.245924718239517,0.111111111111111,0.0625,3,0,0,0.00156859093122663,M261T813: C04188,C04188,RC00078,O1a-O2b:*-P1b:C1y-C1y
M171T460,171.034713745117,459.531888,8118508.238068,C02380,152.0157,C5H4N4S,6-Mercaptopurine,[M+H+H2O]+,4,Ms1,0.146686867289269,0.0378239498211747,0,0.0625,3,0,0,0.00289909335122007,M184T86: C16613,C16613,RC02199,C8x-C8y:*-O5x:N4x+N5x-N4x+N4x C8x-C8y:*-O5x:N4x+N5x-N4x+N4x N5x-N4x:*-*:C8x+C8y-C8y+C8y N5x-N4x:*-*:C8x+C8y-C8y+C8y
M217T1026,217.014663696289,1026.3561,5785928.293427,C03393,216.0035,C4H9O8P,4-Phospho-D-erythronate,[M+H]+,15,Ms2,0.598101007071098,0.804459890642738,0.111111111111111,0.38414342391896,3,0,0,0.000957969755879251,M233T1034: C06054,C06054,RC00084,C1c-C5a:*-*:C1c+C6a+O1a-C1c+C6a+O5a
M217T1118,217.014801025391,1118.25414,2915404.462219,C21585,216.0035,C4H9O8P,4-Phospho-D-threonate,[M+H]+,16,Ms1,0.109207958700806,0.600270677703881,0.111111111111111,0.249635853137136,4,0,0,0.00177656881056287,M170T1040: C00111,C00111,RC03485,C1b-C1c:*-C6a:C5a+O1a-C1c+O1a C5a-C1c:*-*:C1b+C1b+O5a-C1b+C1c+O1a
M170T1063,169.997848510742,1063.05678,12116454.4772,C00118,169.998,C3H7O6P,D-Glyceraldehyde 3-phosphate,[M]+,1,Ms2,0.999154791360285,0.997889205844497,1,0.99643569294932,4,0,0,0.000273190646026711,M170T1040: C00111,C00111,RC00423,C1b-C4a:*-*:C5a+O1a-C1c+O4a C5a-C1c:*-*:C1b+C1b+O5a-C1b+C4a+O1a
M190T834,190.050067351704,833.91702,1910436.011326,C00944,190.0477,C7H10O6,3-Dehydroquinate,[M]+,12,Ms1,0.233753647547868,0.094880712370132,0,0.015625,4,0,0,0.00383662989532163,M192T580: C00296,C00296,RC00154,C1y-C5x:*-*:C1x+C1y+O1a-C1x+C1y+O5x
M192T650,192.062042236328,649.51182,1674110.01239,C17694,192.0634,C7H12O6,5-epi-Valiolone,[M]+,7,Ms2,0.989779702478309,0.989271498358674,1,0.98177096200639,4,0,0,0.000306853256274442,M192T604: C17691,C17691,RC01519,C1y-C1y:*-*:C1y+C5x+O1a-C1y+C5x+O1a
M164T522,164.067053004048,521.595108,5942820.277884,C20651,163.0593,C4H9N3O4,O-Ureido-D-serine,[M+H]+,0,Ms2,0.999984045783817,0.99907849317354,1,0.997897022238053,4,0,0,0.000270849671414108,M164T499: C20639,C20639,RC00302,C1c-C1c:*-*:C1b+C6a+N1a-C1b+C6a+N1a
M180T521,180.044616699219,520.741824,5276244.445984,C01179,180.0423,C9H8O4,3-(4-Hydroxyphenyl)pyruvate,[M]+,13,Ms2,0.991617617171929,0.99212549161079,1,0.985080529923901,4,0,0,0.000339552035607538,M180T475: C05350,C05350,RC00507,C1b-C2b:*-*:C5a+C8y-C2c+C8y C5a-C2c:*-*:C1b+C6a+O5a-C2b+C6a+O1a
M293T187,292.949737548828,186.873114,2175606.471087,C04264,273.9299,C9H7BrO3S,S-(4-Bromophenyl)-mercaptopyruvate,[M+H+H2O]+,5,Ms1,0.137347180467926,0.169937212918839,0,0.015625,4,0,0,0.00457840229727435,M276T1030: C03900,C03900,RC00006,C1c-C5a:N1a+*-*+O5a:C1b+C6a-C1b+C6a
M192T650,192.062042236328,649.51182,1674110.01239,C00296,192.0634,C7H12O6,Quinate,[M]+,7,Ms1,0.0720019403934747,0.240527920662353,0,0.015625,4,0,0,0.00231518396569164,M190T775: C00944,C00944,RC00154,C1y-C5x:*-*:C1x+C1y+O1a-C1x+C1y+O5x
M180T521,180.044616699219,520.741824,5276244.445984,C05350,180.0423,C9H8O4,2-Hydroxy-3-(4-hydroxyphenyl)propenoate,[M]+,13,Ms2,0.991617617171929,0.99212549161079,1,0.985080529923901,4,0,0,0.000339552035607538,M180T475: C01179,C01179,RC00507,C1b-C2b:*-*:C5a+C8y-C2c+C8y C5a-C2c:*-*:C1b+C6a+O5a-C2b+C6a+O1a
M188T130,188.02283218487,130.29981,2893543.512512,C00506,169.0045,C3H7NO5S,L-Cysteate,[M+H+H2O]+,0,Ms1,0.203315005052511,0.780196743922092,0,0.015625,4,0,0,0.00104991429030199,M153T70: C00606,C00606,RC00580,S4a-S4a:*-O1d:C1b+O1d+O1d-C1b+O1d+O1d
M170T1063,169.997848510742,1063.05678,12116454.4772,C00111,169.998,C3H7O6P,Glycerone phosphate,[M]+,1,Ms2,0.999154791360285,0.997889205844497,1,0.99643569294932,4,0,0,0.000273190646026711,M170T1040: C00118,C00118,RC00423,C1b-C4a:*-*:C5a+O1a-C1c+O4a C5a-C1c:*-*:C1b+C1b+O5a-C1b+C4a+O1a
M184T1027_1,184.003280639648,1026.9723,28361647.10321,C16613,184.0055,C5H4N4O2S,6-Thiourate,[M]+,12,Ms1,0.0868918489704042,0.117690720204636,0,0.015625,4,0,0,0.00639985951647937,M171T460: C02380,C02380,RC02199,C8x-C8y:*-O5x:N4x+N5x-N4x+N4x C8x-C8y:*-O5x:N4x+N5x-N4x+N4x N5x-N4x:*-*:C8x+C8y-C8y+C8y N5x-N4x:*-*:C8x+C8y-C8y+C8y
M217T1118,217.014801025391,1118.25414,2915404.462219,C03393,216.0035,C4H9O8P,4-Phospho-D-erythronate,[M+H]+,16,Ms1,0.109207958700806,0.600270677703881,0.111111111111111,0.249635853137136,4,0,0,0.00177656881056287,M170T1040: C00111,C00111,RC03485,C1b-C1c:*-C6a:C5a+O1a-C1c+O1a C5a-C1c:*-*:C1b+C1b+O5a-C1b+C1c+O1a
M171T998,171.034683227539,997.50744,55837823.83989,C02380,152.0157,C5H4N4S,6-Mercaptopurine,[M+H+H2O]+,3,Ms1,0.0854891341255242,0.260489523762482,0,0.015625,4,0,0,0.00190448432914714,M184T971: C16613,C16613,RC02199,C8x-C8y:*-O5x:N4x+N5x-N4x+N4x C8x-C8y:*-O5x:N4x+N5x-N4x+N4x N5x-N4x:*-*:C8x+C8y-C8y+C8y N5x-N4x:*-*:C8x+C8y-C8y+C8y
M153T1033,153.011184692383,1033.0815,4063143.874084,C00606,153.0096,C3H7NO4S,3-Sulfino-L-alanine,[M]+,10,Ms1,0.13818744205109,0.0890618013068968,0,0.015625,4,0,0,0.00298885840459051,M188T1008: C00506,C00506,RC00580,S4a-S4a:*-O1d:C1b+O1d+O1d-C1b+O1d+O1d
M391T783,391.284637451172,783.31284,1213707.776367,C03690,390.277,C24H38O4,Bis(2-ethylhexyl)phthalate,[M+H]+,0,Ms2,0.982991107317795,0.959999773518144,0.285714285714286,0.907585970652956,4,0,0,0.000367872452203599,M279T823: C03343,C03343,RC00020,O6a-O7a:*-C1b:C6a-C7a
M208T1039,208.039642333984,1039.43778,6524085.843658,C17212,208.0405,C7H12O5S,3-(2'-Methylthio)ethylmalic acid,[M]+,4,Ms2,0.977109201850289,0.981859839764885,1,0.965642726478995,4,0,0,0.00029524893372046,M208T1086: C17210,C17210,RC00497,C1b-C1c:*-O1a:C1d+C6a-C1c+C6a C1d-C1c:O1a-*:C1b+C1b+C6a-C1b+C1c+C6a O1a-O1a:C1d+*-*+C1c:*-*
M242T176,242.000420190614,175.93938,18205562.8246,C15650,242.0014,C6H11O6PS,"2,3-Diketo-5-methylthiopentyl-1-phosphate",[M]+,4,Ms2,0.998799934435274,0.998799934435274,1,0.994760568682332,4,0,0,0.000288133232515531,M242T245: C15651,C15651,RC02421,C1b-C2b:*-*:C5a+O2b-C2c+O2b C5a-C2c:*-*:C1b+C5a+O5a-C2b+C5a+O1a
M217T225,217.014656559274,224.824548,12766477.24251,C03356,216.0035,C4H9O8P,3-Phospho-D-erythronate,[M+H]+,15,Ms2,0.999749397658115,0.999749397658115,1,0.999531832730155,4,0,0,0.000351626418275908,M217T133: C04309,C04309,RC01099,C1b-C2a:O1a-*:C1c-C2c C1c-C2c:*-*:C1b+C1c+O2b-C2a+C1c+O2b
M164T522,164.067053004048,521.595108,5942820.277884,C20639,163.0593,C4H9N3O4,O-Ureido-L-serine,[M+H]+,0,Ms2,0.999984045783817,0.99907849317354,1,0.997897022238053,4,0,0,0.000270849671414108,M164T499: C20651,C20651,RC00302,C1c-C1c:*-*:C1b+C6a+N1a-C1b+C6a+N1a
M185T857,184.985710222276,856.67622,10031885.88431,C03232,183.9773,C3H5O7P,3-Phosphonooxypyruvate,[M+H]+,3,Ms2,0.995164922971446,0.996776185915727,1,0.968270762601483,4,0,0,0.000286952487644765,M185T761: C01005,C01005,RC00006,C1c-C5a:N1a+*-*+O5a:C1b+C6a-C1b+C6a
M167T1038,167.013042691383,1037.5104,9848434.595276,C11353,147.9927,C5H5ClO3,"2-Hydroxy-3-chloropenta-2,4-dienoate",[M+H+H2O]+,12,Ms1,0.0628283243320875,0.178978780915559,0.111111111111111,0.015625,4,0,0,0.00280562882990365,M380T904: C06645,C06645,RC00753,C2a-C2b:*-C5a:C2b-C2b
M227T270,226.951690673828,270.286122,6775850.750443,C12835,225.9436,C6H4Cl2O5,"2,5-Dichloro-4-oxohex-2-enedioate",[M+H]+,1,Ms2,0.994349929378747,0.993887815433081,1,0.820978517244895,4,0,0,0.000292009013608707,M227T293: C12834,C12834,RC02686,C1c-C2c:*-*:C5a+C6a+X-C2y+C6a+X C5a-C2y:*-*:C1c+C2b+O5a-C2c+C2x+O7x C6a-C7x:O6a+*-*+O7x:C2c+O6a-C2y+O6a O5a-O7x:*-C7x:C5a-C2y
M380T954,379.916564941406,953.9664,14675555.64124,C06645,379.9177,C14H8Cl4O4,"6-Oxo-2-hydroxy-7-(4'-chlorophenyl)-3,8,8-trichloroocta-2E,4E,7E-trienoate",[M]+,3,Ms1,0.422247945487174,0.295821406719029,0.111111111111111,0.015625,4,0,0,0.00202378842366802,M167T263: C11353,C11353,RC00753,C2a-C2b:*-C5a:C2b-C2b
M228T899,228.007675170898,898.61232,22152607.36644,C21613,228.0035,C5H9O8P,(R)-2-(Phosphonomethyl)malate,[M]+,18,Ms1,0.15796322790637,0.0626109700833366,0,0.245790898392219,4,0,0,0.00364951149463932,M168T1034: C02798,C02798,RC00067,C1d-C5a:C1b-*:C1b+C6a+O1a-C1b+C6a+O5a
M168T984,167.982376098633,984.14334,45149927.62549,C00074,167.9824,C3H5O6P,Phosphoenolpyruvate,[M]+,0,Ms2,0.980002889261163,0.933744363861479,0.5,0.918023464248736,4,0,0,0.000339652027672388,M168T1034: C02798,C02798,RC02792,C1b-C2a:P1b-*:C5a-C2c C5a-C2c:*-*:C1b+C6a+O5a-C2a+C6a+O2b O5a-O2b:*-P1b:C5a-C2c P1b-P1b:C1b+*-*+O2b:O1c+O1c+O1c-O1c+O1c+O1c
M185T784,185.007659912109,784.16838,8226115.679871,C01005,185.0089,C3H8NO6P,O-Phospho-L-serine,[M]+,7,Ms2,0.998044900527631,0.998044900527631,1,0.984942821761213,4,0,0,0.000302753020988922,M185T788: C03232,C03232,RC00006,C1c-C5a:N1a+*-*+O5a:C1b+C6a-C1b+C6a
M168T984,167.982376098633,984.14334,45149927.62549,C02798,167.9824,C3H5O6P,3-Phosphonopyruvate,[M]+,0,Ms2,0.980002889261163,0.933744363861479,0.5,0.918023464248736,4,0,0,0.000339652027672388,M168T1034: C00074,C00074,RC02792,C1b-C2a:P1b-*:C5a-C2c C5a-C2c:*-*:C1b+C6a+O5a-C2a+C6a+O2b O5a-O2b:*-P1b:C5a-C2c P1b-P1b:C1b+*-*+O2b:O1c+O1c+O1c-O1c+O1c+O1c
M217T225,217.014656559274,224.824548,12766477.24251,C04309,197.9929,C4H7O7P,Phosphoenol-4-deoxy-3-tetrulosonate,[M+H+H2O]+,16,Ms2,0.999749397658115,0.999749397658115,1,0.999531832730155,4,0,0,0.000352691964227603,M217T133: C03356,C03356,RC01099,C1b-C2a:O1a-*:C1c-C2c C1c-C2c:*-*:C1b+C1c+O2b-C2a+C1c+O2b
M227T270,226.951690673828,270.286122,6775850.750443,C12834,207.933,C6H2Cl2O4,"2,5-Dichloro-carboxymethylenebut-2-en-4-olide",[M+H+H2O]+,1,Ms2,0.994349929378747,0.993887815433081,1,0.820978517244895,4,0,0,0.000292779903962481,M227T293: C12835,C12835,RC02686,C1c-C2c:*-*:C5a+C6a+X-C2y+C6a+X C5a-C2y:*-*:C1c+C2b+O5a-C2c+C2x+O7x C6a-C7x:O6a+*-*+O7x:C2c+O6a-C2y+O6a O5a-O7x:*-C7x:C5a-C2y
M208T1039,208.039642333984,1039.43778,6524085.843658,C17210,208.0405,C7H12O5S,2-(2'-Methylthio)ethylmalic acid,[M]+,4,Ms2,0.977109201850289,0.981859839764885,1,0.965642726478995,4,0,0,0.00029524893372046,M208T1086: C17212,C17212,RC00497,C1b-C1c:*-O1a:C1d+C6a-C1c+C6a C1d-C1c:O1a-*:C1b+C1b+C6a-C1b+C1c+C6a O1a-O1a:C1d+*-*+C1c:*-*
M252T1093,252.071277259622,1092.55344,2003692.191498,C05648,252.0746,C11H12N2O5,5-Hydroxy-N-formylkynurenine,[M]+,13,Ms1,0.793702496379994,0.437875847407241,0.111111111111111,0.015625,4,0,0,0.00127377686678631,M224T1125: C05651,C05651,RC00263,N1a-N1b:*-C4a:C8y-C8y
M192T650,192.062042236328,649.51182,1674110.01239,C17691,192.0634,C7H12O6,2-epi-5-epi-Valiolone,[M]+,7,Ms2,0.989779702478309,0.989271498358674,1,0.98177096200639,4,0,0,0.000306853256274442,M192T604: C17694,C17694,RC01519,C1y-C1y:*-*:C1y+C5x+O1a-C1y+C5x+O1a
M181T328,180.984497070313,328.352142,4818493.633835,C02625,161.9639,C6H4Cl2O,"2,4-Dichlorophenol",[M+H+H2O]+,12,Ms1,0.420520636130832,0.502519097989566,0.111111111111111,0.0315870781950876,4,0,0,0.00275674158343908,M220T1114: C03664,C03664,RC01372,O1a-O2a:*-C1b:C8y-C8y
M279T846,279.159307460122,846.4416,1128904.129517,C03343,278.1518,C16H22O4,2-Ethylhexyl phthalate,[M+H]+,1,Ms2,0.931520838343907,0.993927700247833,0.285714285714286,0.902101189331235,4,0,0,0.000417824677803935,M391T1165: C03690,C03690,RC00020,O6a-O7a:*-C1b:C6a-C7a
M242T176,242.000420190614,175.93938,18205562.8246,C15651,242.0014,C6H11O6PS,2-Hydroxy-3-keto-5-methylthiopentenyl-1-phosphate,[M]+,4,Ms2,0.998799934435274,0.998799934435274,1,0.994760568682332,4,0,0,0.000288133232515531,M242T245: C15650,C15650,RC02421,C1b-C2b:*-*:C5a+O2b-C2c+O2b C5a-C2c:*-*:C1b+C5a+O5a-C2b+C5a+O1a
M220T412,219.972770474632,412.195848,5987796.083664,C03664,219.9694,C8H6Cl2O3,"2,4-Dichlorophenoxyacetate",[M]+,15,Ms1,0.102973936662751,0.238862106197584,0,0.0315870781950876,4,0,0,0.00341308174646393,M163T249: C02625,C02625,RC01372,O1a-O2a:*-C1b:C8y-C8y
M228T962,228.007781982422,962.1216,24364607.92993,C21613,228.0035,C5H9O8P,(R)-2-(Phosphonomethyl)malate,[M]+,19,Ms1,0.0881342490742949,0.188663478354469,0,0.229505866062184,5,0,0,0.00357795189989174,M168T984: C02798,C02798,RC00067,C1d-C5a:C1b-*:C1b+C6a+O1a-C1b+C6a+O5a
M224T1102,224.076385498047,1101.79476,4717595.161774,C05651,224.0797,C10H12N2O4,5-Hydroxykynurenine,[M]+,15,Ms1,0.419117438349696,0.787522505263025,0.111111111111111,0.00390625,5,0,0,0.00138725675533524,M252T1093: C05648,C05648,RC00263,N1a-N1b:*-C4a:C8y-C8y
M192T673,192.061981201172,673.34472,2394044.285797,C17691,192.0634,C7H12O6,2-epi-5-epi-Valiolone,[M]+,7,Ms2,0.994321455928096,0.991961248649016,1,0.973878749359204,5,0,0,0.000308639835008506,M192T650: C17694,C17694,RC01519,C1y-C1y:*-*:C1y+C5x+O1a-C1y+C5x+O1a
M180T544,180.044692993164,543.641478,5376060.157806,C01179,180.0423,C9H8O4,3-(4-Hydroxyphenyl)pyruvate,[M]+,13,Ms2,0.991560623143653,0.992261401330437,1,0.976767064098024,5,0,0,0.000343263021817641,M180T521: C05350,C05350,RC00507,C1b-C2b:*-*:C5a+C8y-C2c+C8y C5a-C2c:*-*:C1b+C6a+O5a-C2b+C6a+O1a
M153T94,153.010131835938,94.355556,3490713.586635,C00606,153.0096,C3H7NO4S,3-Sulfino-L-alanine,[M]+,3,Ms1,0.760469233566597,0.205168412353104,0,0.00390625,5,0,0,0.00119042214511578,M188T130: C00506,C00506,RC00580,S4a-S4a:*-O1d:C1b+O1d+O1d-C1b+O1d+O1d
M188T1123,188.023014981417,1122.80712,4067993.678284,C00506,169.0045,C3H7NO5S,L-Cysteate,[M+H+H2O]+,1,Ms1,0.148684395878092,0.105913072344612,0,0.00390625,5,0,0,0.00184438316512869,M153T1033: C00606,C00606,RC00580,S4a-S4a:*-O1d:C1b+O1d+O1d-C1b+O1d+O1d
M164T567,164.067043606797,567.492714,5307755.023178,C20651,163.0593,C4H9N3O4,O-Ureido-D-serine,[M+H]+,0,Ms2,0.999985403153864,0.999163619319388,1,0.997062400447412,5,0,0,0.000271171902432421,M164T522: C20639,C20639,RC00302,C1c-C1c:*-*:C1b+C6a+N1a-C1b+C6a+N1a
M170T991,169.997802734375,991.4157,33194363.20905,C00111,169.998,C3H7O6P,Glycerone phosphate,[M]+,1,Ms2,0.9894714338126,0.987347147779585,1,0.983827939379286,5,0,0,0.000277419260854339,M170T1063: C00118,C00118,RC00423,C1b-C4a:*-*:C5a+O1a-C1c+O4a C5a-C1c:*-*:C1b+C1b+O5a-C1b+C4a+O1a
M180T544,180.044692993164,543.641478,5376060.157806,C05350,180.0423,C9H8O4,2-Hydroxy-3-(4-hydroxyphenyl)propenoate,[M]+,13,Ms2,0.991560623143653,0.992261401330437,1,0.976767064098024,5,0,0,0.000343263021817641,M180T521: C01179,C01179,RC00507,C1b-C2b:*-*:C5a+C8y-C2c+C8y C5a-C2c:*-*:C1b+C6a+O5a-C2b+C6a+O1a
M217T1049,217.014694213867,1049.22318,4447598.182983,C03393,216.0035,C4H9O8P,4-Phospho-D-erythronate,[M+H]+,16,Ms1,0.0991631868883553,0.585873238504084,0.111111111111111,0.24910892323733,5,0,0,0.00177710773560613,M170T1063: C00111,C00111,RC03485,C1b-C1c:*-C6a:C5a+O1a-C1c+O1a C5a-C1c:*-*:C1b+C1b+O5a-C1b+C1c+O1a
M217T1049,217.014694213867,1049.22318,4447598.182983,C21585,216.0035,C4H9O8P,4-Phospho-D-threonate,[M+H]+,16,Ms1,0.0991631868883553,0.585873238504084,0.111111111111111,0.24910892323733,5,0,0,0.00177710773560613,M170T1063: C00111,C00111,RC03485,C1b-C1c:*-C6a:C5a+O1a-C1c+O1a C5a-C1c:*-*:C1b+C1b+O5a-C1b+C1c+O1a
M184T116,184.00325012207,115.61163,2980053.097649,C16613,184.0055,C5H4N4O2S,6-Thiourate,[M]+,12,Ms1,0.398466447449409,0.64564194519853,0,0.00390625,5,0,0,0.00306768749881514,M171T998: C02380,C02380,RC02199,C8x-C8y:*-O5x:N4x+N5x-N4x+N4x C8x-C8y:*-O5x:N4x+N5x-N4x+N4x N5x-N4x:*-*:C8x+C8y-C8y+C8y N5x-N4x:*-*:C8x+C8y-C8y+C8y
M217T248,217.014678955078,247.795422,12766580.49841,C04309,197.9929,C4H7O7P,Phosphoenol-4-deoxy-3-tetrulosonate,[M+H+H2O]+,16,Ms2,0.999972784809887,0.999972784809887,1,0.999504630281304,5,0,0,0.000353320596005346,M217T225: C03356,C03356,RC01099,C1b-C2a:O1a-*:C1c-C2c C1c-C2c:*-*:C1b+C1c+O2b-C2a+C1c+O2b
M167T286,167.013031005859,286.191708,3533627.627563,C11353,147.9927,C5H5ClO3,"2-Hydroxy-3-chloropenta-2,4-dienoate",[M+H+H2O]+,12,Ms1,0.177714470050586,0.421093758285143,0,0.00390625,5,0,0,0.00405892684947817,M380T954: C06645,C06645,RC00753,C2a-C2b:*-C5a:C2b-C2b
M217T248,217.014678955078,247.795422,12766580.49841,C03356,216.0035,C4H9O8P,3-Phospho-D-erythronate,[M+H]+,15,Ms2,0.999972784809887,0.999972784809887,1,0.999504630281304,5,0,0,0.000352252202739045,M217T225: C04309,C04309,RC01099,C1b-C2a:O1a-*:C1c-C2c C1c-C2c:*-*:C1b+C1c+O2b-C2a+C1c+O2b
M170T991,169.997802734375,991.4157,33194363.20905,C00118,169.998,C3H7O6P,D-Glyceraldehyde 3-phosphate,[M]+,1,Ms2,0.9894714338126,0.987347147779585,1,0.983827939379286,5,0,0,0.000277419260854339,M170T1063: C00111,C00111,RC00423,C1b-C4a:*-*:C5a+O1a-C1c+O4a C5a-C1c:*-*:C1b+C1b+O5a-C1b+C4a+O1a
M279T775,279.159430881625,775.12578,1457121.832527,C03343,278.1518,C16H22O4,2-Ethylhexyl phthalate,[M+H]+,1,Ms2,0.942961667444727,0.993262372356323,0.285714285714286,0.855818780236353,5,0,0,0.000377852805053536,M391T783: C03690,C03690,RC00020,O6a-O7a:*-C1b:C6a-C7a
M185T855,185.007583618164,855.00834,11535173.49609,C01005,185.0089,C3H8NO6P,O-Phospho-L-serine,[M]+,7,Ms2,0.997823201424934,0.996725827779357,1,0.965100477368512,5,0,0,0.000307226214469658,M185T857: C03232,C03232,RC00006,C1c-C5a:N1a+*-*+O5a:C1b+C6a-C1b+C6a
M227T247,226.951690673828,247.45257,6851805.271057,C12835,225.9436,C6H4Cl2O5,"2,5-Dichloro-4-oxohex-2-enedioate",[M+H]+,1,Ms2,0.995422390112015,0.994855817695217,1,0.816755254083876,5,0,0,0.000292226928140682,M227T270: C12834,C12834,RC02686,C1c-C2c:*-*:C5a+C6a+X-C2y+C6a+X C5a-C2y:*-*:C1c+C2b+O5a-C2c+C2x+O7x C6a-C7x:O6a+*-*+O7x:C2c+O6a-C2y+O6a O5a-O7x:*-C7x:C5a-C2y
M220T321,219.972824317326,320.976762,6000032.932533,C03664,219.9694,C8H6Cl2O3,"2,4-Dichlorophenoxyacetate",[M]+,16,Ms1,0.457538386179402,0.461234845993645,0.111111111111111,0.0078967695487719,5,0,0,0.00179150138006401,M181T328: C02625,C02625,RC01372,O1a-O2a:*-C1b:C8y-C8y
M171T1021,171.034744262695,1020.67326,41495689.9342,C02380,152.0157,C5H4N4S,6-Mercaptopurine,[M+H+H2O]+,4,Ms1,0.138318783438597,0.0866273867762988,0,0.00390625,5,0,0,0.00218137231215976,M184T1027_1: C16613,C16613,RC02199,C8x-C8y:*-O5x:N4x+N5x-N4x+N4x C8x-C8y:*-O5x:N4x+N5x-N4x+N4x N5x-N4x:*-*:C8x+C8y-C8y+C8y N5x-N4x:*-*:C8x+C8y-C8y+C8y
M208T1016,208.039611816406,1016.415,7451569.109695,C17210,208.0405,C7H12O5S,2-(2'-Methylthio)ethylmalic acid,[M]+,4,Ms2,0.995647930802386,0.995647930802386,0.666666666666667,0.961440182513185,5,0,0,0.000329702766906692,M208T1039: C17212,C17212,RC00497,C1b-C1c:*-O1a:C1d+C6a-C1c+C6a C1d-C1c:O1a-*:C1b+C1b+C6a-C1b+C1c+C6a O1a-O1a:C1d+*-*+C1c:*-*
M185T811,184.985785084337,810.75636,8865487.203827,C03232,183.9773,C3H5O7P,3-Phosphonooxypyruvate,[M+H]+,4,Ms2,0.998242500388652,0.998242500388652,1,0.983211785134768,5,0,0,0.000287025356838777,M185T784: C01005,C01005,RC00006,C1c-C5a:N1a+*-*+O5a:C1b+C6a-C1b+C6a
M208T1016,208.039611816406,1016.415,7451569.109695,C17212,208.0405,C7H12O5S,3-(2'-Methylthio)ethylmalic acid,[M]+,4,Ms2,0.995647930802386,0.995647930802386,0.666666666666667,0.961440182513185,5,0,0,0.000329702766906692,M208T1039: C17210,C17210,RC00497,C1b-C1c:*-O1a:C1d+C6a-C1c+C6a C1d-C1c:O1a-*:C1b+C1b+C6a-C1b+C1c+C6a O1a-O1a:C1d+*-*+C1c:*-*
