,physic_x,physic_y,block_x,block_y,r,g,b,black_pixels,black_density,black_ratio,#8230b8_pixels,#8230b8_density,#8230b8_ratio
"201,181",201,181,20,18,239.61,202.73,243.25,0,0,0,0,0,0
"201,191",201,191,20,19,246.45,229.2,248.44,0,0,0,0,0,0
"201,201",201,201,20,20,240.36,200.55,241.57,0,0,0,0,0,0
"201,211",201,211,20,21,241.66,214.09,243.82,0,0,0,0,0,0
"201,221",201,221,20,22,242.59,225.9,246.12,0,0,0,0,0,0
"201,231",201,231,20,23,248.92,240,249.3,0,0,0,0,0,0
"201,241",201,241,20,24,249.43,242.51,249.26,0,0,0,0,0,0
"201,251",201,251,20,25,251.45,243.35,250.22,0,0,0,0,0,0
"201,261",201,261,20,26,252,242.88,251.31,0,0,0,0,0,0
"201,271",201,271,20,27,247.94,235.43,248.27,0,0,0,0,0,0
"201,281",201,281,20,28,251.64,245.57,252.15,0,0,0,0,0,0
"201,291",201,291,20,29,251.71,242.29,250.68,0,0,0,0,0,0
"201,301",201,301,20,30,241.73,214.42,241.91,0,0,0,0,0,0
"201,311",201,311,20,31,236.51,175.56,236.54,0,0,0,0,0,0
"201,321",201,321,20,32,235.65,154.07,232.61,0,0,0,0,0,0
"201,331",201,331,20,33,222.98,130.8,225.63,0,0,0,0,0,0
"201,341",201,341,20,34,231.76,156.78,228.98,0,0,0,0,0,0
"201,351",201,351,20,35,234.07,156.12,231.13,0,0,0,0,0,0
"201,361",201,361,20,36,234.82,130.04,223.48,0,0,0,0,0,0
"201,371",201,371,20,37,231.54,115.36,217.34,0,0,0,0,0,0
"201,381",201,381,20,38,228.32,109.38,213.81,0,0,0,0,0,0
"201,391",201,391,20,39,230.75,107.28,215.2,0,0,0,0,0,0
"201,401",201,401,20,40,230.04,103.43,218.37,0,0,0,0,0,0
"201,411",201,411,20,41,232.41,126.54,225.35,0,0,0,0,0,0
"201,421",201,421,20,42,223.49,122.57,212.61,0,0,0,0,0,0
"201,431",201,431,20,43,154,49.81,188.73,0,0,0,3,0.05,0.03
"201,441",201,441,20,44,146.8,57.6,203.18,0,0,0,1,0.04,0.01
"201,451",201,451,20,45,201.48,141.15,225.87,0,0,0,0,0,0
"201,461",201,461,20,46,230.86,154.19,225.2,0,0,0,0,0,0
"201,471",201,471,20,47,210.12,93.45,204.98,0,0,0,0,0,0
"201,481",201,481,20,48,181.42,78.6,198.57,0,0,0,0,0,0
"201,491",201,491,20,49,222.78,136.96,222.56,0,0,0,0,0,0
"201,501",201,501,20,50,240.38,180.76,234.69,0,0,0,0,0,0
"201,511",201,511,20,51,206.45,106.73,205.51,0,0,0,0,0,0
"201,521",201,521,20,52,179.3,80.78,191.44,0,0,0,0,0,0
"201,531",201,531,20,53,232.38,160.71,227.05,0,0,0,0,0,0
"201,541",201,541,20,54,245.45,206.76,239.57,0,0,0,0,0,0
"201,551",201,551,20,55,250.51,236.8,247.68,0,0,0,0,0,0
"201,561",201,561,20,56,248.94,231.99,248.43,0,0,0,0,0,0
"201,571",201,571,20,57,249.45,231.64,247.19,0,0,0,0,0,0
"201,581",201,581,20,58,248.01,217.63,247.21,0,0,0,0,0,0
"201,591",201,591,20,59,248.21,219.93,248.49,0,0,0,0,0,0
"201,601",201,601,20,60,246.75555555555556,220.84444444444443,247.1888888888889,0,0,0,0,0,0
"211,1",211,1,21,0,225.16,124.6,222.66,0,0,0,0,0,0
"211,11",211,11,21,1,181.09,77.54,205.67,0,0,0,0,0,0
"211,21",211,21,21,2,181.58,72.1,207.61,0,0,0,0,0,0
"211,31",211,31,21,3,230.69,141.8,227.84,0,0,0,0,0,0
"211,41",211,41,21,4,236.6,172.06,228.79,0,0,0,0,0,0
"211,51",211,51,21,5,218.25,128.28,212.67,0,0,0,0,0,0
"211,61",211,61,21,6,173.58,61.7,194.64,0,0,0,1,0.01,0.01
"211,71",211,71,21,7,173.35,54.83,200.84,0,0,0,0,0,0
"211,81",211,81,21,8,214.22,84.43,209.18,0,0,0,0,0,0
"211,91",211,91,21,9,185.95,70.52,192.88,0,0,0,0,0,0
"211,101",211,101,21,10,189.84,83,200.31,0,0,0,0,0,0
"211,111",211,111,21,11,209.02,101.67,218.49,0,0,0,0,0,0
"211,121",211,121,21,12,211.58,119.3,224.03,0,0,0,0,0,0
"211,131",211,131,21,13,212.84,113.21,227.1,0,0,0,0,0,0
"211,141",211,141,21,14,230.34,130.19,225.68,0,0,0,0,0,0
"211,151",211,151,21,15,217.4,142.72,227.7,0,0,0,0,0,0
"211,161",211,161,21,16,228.52,173.67,236.48,0,0,0,0,0,0
"211,171",211,171,21,17,246.06,229.44,246.58,0,0,0,0,0,0
"211,181",211,181,21,18,245.68,226.78,248.12,0,0,0,0,0,0
"211,191",211,191,21,19,248.32,235.94,248.48,0,0,0,0,0,0
"211,201",211,201,21,20,247.05,223.65,247.92,0,0,0,0,0,0
"211,211",211,211,21,21,246.69,231.14,247.48,0,0,0,0,0,0
"211,221",211,221,21,22,248.44,238.64,250.27,0,0,0,0,0,0
"211,231",211,231,21,23,245.93,233.43,246.53,0,0,0,0,0,0
"211,241",211,241,21,24,246.9,233.46,247.76,0,0,0,0,0,0
"211,251",211,251,21,25,243.82,224.49,244.58,0,0,0,0,0,0
"211,261",211,261,21,26,247.98,237.94,247.33,0,0,0,0,0,0
"211,271",211,271,21,27,245.02,232.55,244.65,0,0,0,0,0,0
"211,281",211,281,21,28,245.96,230.32,245.45,0,0,0,0,0,0
"211,291",211,291,21,29,246.3,226.43,246.12,0,0,0,0,0,0
"211,301",211,301,21,30,248.36,232.12,245.88,0,0,0,0,0,0
"211,311",211,311,21,31,230.39,179.05,235.96,0,0,0,0,0,0
"211,321",211,321,21,32,238.11,168.16,233.54,0,0,0,0,0,0
"211,331",211,331,21,33,234.65,149.64,230.77,0,0,0,0,0,0
"211,341",211,341,21,34,231,131.98,228.12,0,0,0,0,0,0
"211,351",211,351,21,35,237.96,156.12,230.71,0,0,0,0,0,0
"211,361",211,361,21,36,229.41,139.49,226.42,0,0,0,0,0,0
"211,371",211,371,21,37,196.33,87.88,202.78,0,0,0,0,0,0
"211,381",211,381,21,38,179.44,73.68,204.81,0,0,0,1,0.02,0.01
"211,391",211,391,21,39,227.88,109.83,221.71,0,0,0,0,0,0
"211,401",211,401,21,40,218.75,106.6,216.79,0,0,0,0,0,0
"211,411",211,411,21,41,230.63,133.55,230.07,0,0,0,0,0,0
"211,421",211,421,21,42,230.75,167.07,233.37,0,0,0,0,0,0
"211,431",211,431,21,43,203.86,132.2,226.13,0,0,0,1,0.02,0.01
"211,441",211,441,21,44,241.28,169.04,233.17,0,0,0,0,0,0
"211,451",211,451,21,45,237.83,147.2,223.77,0,0,0,0,0,0
"211,461",211,461,21,46,225.86,108.42,213.97,0,0,0,0,0,0
"211,471",211,471,21,47,211.93,79.81,205.67,0,0,0,0,0,0
"211,481",211,481,21,48,163.43,50,192.36,0,0,0,0,0,0
"211,491",211,491,21,49,199.67,107.56,217.67,0,0,0,0,0,0
"211,501",211,501,21,50,241.74,174.74,236.71,0,0,0,0,0,0
"211,511",211,511,21,51,214.01,119.11,213.48,0,0,0,0,0,0
"211,521",211,521,21,52,161.74,50.19,192.62,0,0,0,0,0,0
"211,531",211,531,21,53,204.83,83.35,206.38,0,0,0,0,0,0
"211,541",211,541,21,54,215.56,108.29,214.45,0,0,0,0,0,0
"211,551",211,551,21,55,231.43,168.23,227.5,0,0,0,0,0,0
"211,561",211,561,21,56,242.24,211.52,240.23,0,0,0,0,0,0
"211,571",211,571,21,57,246.86,219.98,245.06,0,0,0,0,0,0
"211,581",211,581,21,58,248.07,216.25,245.77,0,0,0,0,0,0
"211,591",211,591,21,59,247.29,219.55,246.47,0,0,0,0,0,0
"211,601",211,601,21,60,248.5222222222222,223.56666666666666,247.8,0,0,0,0,0,0
"221,1",221,1,22,0,238.89,160.47,234.53,0,0,0,0,0,0
"221,11",221,11,22,1,222.47,120.29,224.46,0,0,0,0,0,0
"221,21",221,21,22,2,215.1,119.41,224.82,0,0,0,0,0,0
"221,31",221,31,22,3,223.56,116.45,217.74,0,0,0,0,0,0
"221,41",221,41,22,4,215.96,92.1,209.39,0,0,0,0,0,0
"221,51",221,51,22,5,209.19,77.07,205.33,0,0,0,0,0,0
"221,61",221,61,22,6,209.68,78.83,202.62,0,0,0,0,0,0
"221,71",221,71,22,7,214.05,80.38,209.14,0,0,0,0,0,0
"221,81",221,81,22,8,224.22,102.51,206.33,0,0,0,0,0,0
"221,91",221,91,22,9,173.82,63.14,196.31,0,0,0,0,0,0
"221,101",221,101,22,10,179.87,61,192.69,0,0,0,0,0,0
"221,111",221,111,22,11,180.18,71.09,199.76,0,0,0,0,0,0
"221,121",221,121,22,12,229.78,170.89,226.99,0,0,0,0,0,0
"221,131",221,131,22,13,207.96,96.2,203.04,0,0,0,0,0,0
"221,141",221,141,22,14,210.41,112.04,216.07,0,0,0,0,0,0
"221,151",221,151,22,15,229,173.39,236.86,0,0,0,0,0,0
"221,161",221,161,22,16,234.73,209.05,238.67,0,0,0,0,0,0
"221,171",221,171,22,17,246.73,229.33,247.84,0,0,0,0,0,0
"221,181",221,181,22,18,245.88,229.76,246.71,0,0,0,0,0,0
"221,191",221,191,22,19,247.79,229.94,247.33,0,0,0,0,0,0
"221,201",221,201,22,20,249.6,236.58,249.66,0,0,0,0,0,0
"221,211",221,211,22,21,251.18,244.64,251.09,0,0,0,0,0,0
"221,221",221,221,22,22,250.41,241.52,250.27,0,0,0,0,0,0
"221,231",221,231,22,23,250.58,242.1,250.75,0,0,0,0,0,0
"221,241",221,241,22,24,251.42,246.72,251.54,0,0,0,0,0,0
"221,251",221,251,22,25,248.77,237.74,248.76,0,0,0,0,0,0
"221,261",221,261,22,26,246.05,226.7,246.41,0,0,0,0,0,0
"221,271",221,271,22,27,241.12,216.15,243.55,0,0,0,0,0,0
"221,281",221,281,22,28,248.44,235.94,248.91,0,0,0,0,0,0
"221,291",221,291,22,29,250.82,240.73,250.34,0,0,0,0,0,0
"221,301",221,301,22,30,247.9,230.79,246.21,0,0,0,0,0,0
"221,311",221,311,22,31,230.72,162.5,233.14,0,0,0,0,0,0
"221,321",221,321,22,32,238.12,162.03,233.17,0,0,0,0,0,0
"221,331",221,331,22,33,236.64,150.42,230.18,0,0,0,0,0,0
"221,341",221,341,22,34,231,138.44,228.21,0,0,0,0,0,0
"221,351",221,351,22,35,228.72,127.93,225,0,0,0,0,0,0
"221,361",221,361,22,36,238.59,177.65,227.71,0,0,0,0,0,0
"221,371",221,371,22,37,204.63,150.32,228.52,0,0,0,0,0,0
"221,381",221,381,22,38,215.8,163.66,224.28,0,0,0,1,0.04,0.01
"221,391",221,391,22,39,205.41,104.49,204.54,0,0,0,0,0,0
"221,401",221,401,22,40,218.85,120.15,214.67,0,0,0,0,0,0
"221,411",221,411,22,41,238.93,149.08,224.39,0,0,0,0,0,0
"221,421",221,421,22,42,225.49,133.49,211.1,0,0,0,0,0,0
"221,431",221,431,22,43,218.21,103.31,203.1,0,0,0,0,0,0
"221,441",221,441,22,44,214.95,85.26,194.65,0,0,0,0,0,0
"221,451",221,451,22,45,208.96,71.85,196.89,0,0,0,0,0,0
"221,461",221,461,22,46,222.98,88.47,210.79,0,0,0,0,0,0
"221,471",221,471,22,47,225.29,100.07,217.32,0,0,0,0,0,0
"221,481",221,481,22,48,223.95,117.89,225.17,0,0,0,0,0,0
"221,491",221,491,22,49,226.77,119.69,225.41,0,0,0,0,0,0
"221,501",221,501,22,50,231.96,134.04,222.62,0,0,0,0,0,0
"221,511",221,511,22,51,204.23,104.45,203.95,0,0,0,0,0,0
"221,521",221,521,22,52,192.19,66.68,196.05,0,0,0,0,0,0
"221,531",221,531,22,53,208.43,78.46,203.76,0,0,0,0,0,0
"221,541",221,541,22,54,230.15,109.61,216.3,0,0,0,0,0,0
"221,551",221,551,22,55,215.37,99,215.21,0,0,0,0,0,0
"221,561",221,561,22,56,231.84,178.76,234.37,0,0,0,0,0,0
"221,571",221,571,22,57,206.59,139.58,215.71,0,0,0,0,0,0
"221,581",221,581,22,58,218.15,134.17,219.73,0,0,0,0,0,0
"221,591",221,591,22,59,249.52,223.26,247.42,0,0,0,0,0,0
"221,601",221,601,22,60,240.25555555555556,198.12222222222223,235.98888888888888,0,0,0,0,0,0
"231,1",231,1,23,0,239.77,151.03,229.94,0,0,0,0,0,0
"231,11",231,11,23,1,230.64,121.61,223.02,0,0,0,0,0,0
"231,21",231,21,23,2,211.54,119.85,209.43,0,0,0,4,0.05,0.04
"231,31",231,31,23,3,168.55,72.79,200.82,0,0,0,4,0.12,0.04
"231,41",231,41,23,4,229.87,130.69,226.28,0,0,0,0,0,0
"231,51",231,51,23,5,217.79,90.15,215.06,0,0,0,0,0,0
"231,61",231,61,23,6,204.13,81.64,204.14,0,0,0,0,0,0
"231,71",231,71,23,7,198.58,71.07,202.9,0,0,0,0,0,0
"231,81",231,81,23,8,196.31,72.94,196.74,0,0,0,0,0,0
"231,91",231,91,23,9,179.96,75.53,202.98,0,0,0,0,0,0
"231,101",231,101,23,10,167.83,59.67,193.57,0,0,0,0,0,0
"231,111",231,111,23,11,166.24,62.66,206.17,0,0,0,0,0,0
"231,121",231,121,23,12,234.04,197.73,228.84,0,0,0,0,0,0
"231,131",231,131,23,13,158.02,58.73,192.42,0,0,0,3,0.1,0.03
"231,141",231,141,23,14,206.78,128.25,225.66,0,0,0,0,0,0
"231,151",231,151,23,15,236.66,202.97,240.23,0,0,0,0,0,0
"231,161",231,161,23,16,245.87,228.28,247.2,0,0,0,0,0,0
"231,171",231,171,23,17,251.38,244.11,249.88,0,0,0,0,0,0
"231,181",231,181,23,18,249.19,240.1,249.74,0,0,0,0,0,0
"231,191",231,191,23,19,249.83,242.79,250.26,0,0,0,0,0,0
"231,201",231,201,23,20,249.99,243.14,249.7,0,0,0,0,0,0
"231,211",231,211,23,21,250.01,239.94,251.06,0,0,0,0,0,0
"231,221",231,221,23,22,251.84,242.51,251.7,0,0,0,0,0,0
"231,231",231,231,23,23,252.14,243.6,251.54,0,0,0,0,0,0
"231,241",231,241,23,24,250.57,241.06,250.97,0,0,0,0,0,0
"231,251",231,251,23,25,246.92,237.49,248.66,0,0,0,0,0,0
"231,261",231,261,23,26,246.42,224.04,246.32,0,0,0,0,0,0
"231,271",231,271,23,27,243.57,211.24,245.06,0,0,0,0,0,0
"231,281",231,281,23,28,244.44,221.06,244.59,0,0,0,0,0,0
"231,291",231,291,23,29,245.76,227.68,246.31,0,0,0,0,0,0
"231,301",231,301,23,30,252.37,247.61,251.35,0,0,0,0,0,0
"231,311",231,311,23,31,238,193.95,237.28,0,0,0,0,0,0
"231,321",231,321,23,32,232.72,149.17,230.33,0,0,0,0,0,0
"231,331",231,331,23,33,237.77,148.18,230.51,0,0,0,0,0,0
"231,341",231,341,23,34,233.63,133.3,219.05,0,0,0,0,0,0
"231,351",231,351,23,35,219.33,111.65,207.07,0,0,0,0,0,0
"231,361",231,361,23,36,181.76,82.19,191.21,0,0,0,0,0,0
"231,371",231,371,23,37,194.74,136.43,210.23,0,0,0,0,0,0
"231,381",231,381,23,38,198.16,119.23,210.1,0,0,0,1,0.02,0.01
"231,391",231,391,23,39,185.29,75.65,204.19,0,0,0,0,0,0
"231,401",231,401,23,40,191.2,72.99,203.7,0,0,0,0,0,0
"231,411",231,411,23,41,208.82,83.54,199.06,0,0,0,0,0,0
"231,421",231,421,23,42,193.05,61.18,193.66,0,0,0,0,0,0
"231,431",231,431,23,43,196.37,58.86,193.66,0,0,0,0,0,0
"231,441",231,441,23,44,180.42,52.31,186.86,0,0,0,0,0,0
"231,451",231,451,23,45,182.22,54.8,193.36,0,0,0,0,0,0
"231,461",231,461,23,46,228.82,90.93,214.24,0,0,0,0,0,0
"231,471",231,471,23,47,229.06,100.58,214.2,0,0,0,0,0,0
"231,481",231,481,23,48,230.64,123.22,219.53,0,0,0,0,0,0
"231,491",231,491,23,49,231.37,130.34,225.5,0,0,0,0,0,0
"231,501",231,501,23,50,226.05,120.66,217.34,0,0,0,0,0,0
"231,511",231,511,23,51,181.84,89.64,204.74,0,0,0,0,0,0
"231,521",231,521,23,52,166.34,54.76,191.14,0,0,0,0,0,0
"231,531",231,531,23,53,193.07,67.46,199.65,0,0,0,0,0,0
"231,541",231,541,23,54,218.04,85.79,206.11,0,0,0,0,0,0
"231,551",231,551,23,55,209.11,97.04,213.02,0,0,0,0,0,0
"231,561",231,561,23,56,235.55,202.16,238.78,0,0,0,0,0,0
"231,571",231,571,23,57,204.86,135.45,224.68,0,0,0,0,0,0
"231,581",231,581,23,58,210.46,147.93,227.69,0,0,0,0,0,0
"231,591",231,591,23,59,240.65,201.14,237.34,0,0,0,0,0,0
"231,601",231,601,23,60,240.9777777777778,161.01111111111112,225.9111111111111,0,0,0,0,0,0
"241,1",241,1,24,0,230.77,140.9,227.27,0,0,0,0,0,0
"241,11",241,11,24,1,228.51,116.97,221.73,0,0,0,0,0,0
"241,21",241,21,24,2,217.19,142.45,219.63,0,0,0,1,0.01,0.01
"241,31",241,31,24,3,191.46,126.23,212.28,0,0,0,3,0.08,0.03
"241,41",241,41,24,4,213.69,101.95,211.14,0,0,0,0,0,0
"241,51",241,51,24,5,223.98,110.48,218.27,0,0,0,0,0,0
"241,61",241,61,24,6,225.54,101.57,213.36,0,0,0,0,0,0
"241,71",241,71,24,7,212.21,79.76,208.38,0,0,0,0,0,0
"241,81",241,81,24,8,226.45,92.82,217.35,0,0,0,0,0,0
"241,91",241,91,24,9,212.99,107.19,218.16,0,0,0,0,0,0
"241,101",241,101,24,10,202.83,147.47,213.35,0,0,0,1,0.01,0.01
"241,111",241,111,24,11,216.59,175.86,228,0,0,0,2,0.08,0.02
"241,121",241,121,24,12,217.06,184.31,226.93,0,0,0,0,0,0
"241,131",241,131,24,13,166.38,100.33,217.18,0,0,0,1,0.04,0.01
"241,141",241,141,24,14,231.15,197.69,240.94,0,0,0,0,0,0
"241,151",241,151,24,15,241.48,215.84,244.25,0,0,0,0,0,0
"241,161",241,161,24,16,246.04,225.08,246.45,0,0,0,0,0,0
"241,171",241,171,24,17,248.14,238.45,249.67,0,0,0,0,0,0
"241,181",241,181,24,18,250.31,243.44,250.7,0,0,0,0,0,0
"241,191",241,191,24,19,249.07,241.28,250.36,0,0,0,0,0,0
"241,201",241,201,24,20,250.25,238.89,249.27,0,0,0,0,0,0
"241,211",241,211,24,21,248.72,238.41,249.47,0,0,0,0,0,0
"241,221",241,221,24,22,250.63,243.58,249.43,0,0,0,0,0,0
"241,231",241,231,24,23,250.3,243.72,251.17,0,0,0,0,0,0
"241,241",241,241,24,24,251.16,241.63,251.26,0,0,0,0,0,0
"241,251",241,251,24,25,248.61,241.91,249.77,0,0,0,0,0,0
"241,261",241,261,24,26,246.88,224.16,248.55,0,0,0,0,0,0
"241,271",241,271,24,27,241,209.87,242.87,0,0,0,0,0,0
"241,281",241,281,24,28,243.71,215,244.81,0,0,0,0,0,0
"241,291",241,291,24,29,243.41,221.01,244.01,0,0,0,0,0,0
"241,301",241,301,24,30,252.06,241.62,251.99,0,0,0,0,0,0
"241,311",241,311,24,31,234.94,198.87,237.11,0,0,0,0,0,0
"241,321",241,321,24,32,229.53,142.61,227.81,0,0,0,0,0,0
"241,331",241,331,24,33,221.72,127.37,217.54,0,0,0,0,0,0
"241,341",241,341,24,34,197.71,88.41,200.8,0,0,0,0,0,0
"241,351",241,351,24,35,175.54,67.68,191.65,0,0,0,0,0,0
"241,361",241,361,24,36,163.72,65.14,195.28,0,0,0,0,0,0
"241,371",241,371,24,37,159.83,68.7,192.24,0,0,0,15,0.44,0.15
"241,381",241,381,24,38,179.3,74.29,188.97,0,0,0,0,0,0
"241,391",241,391,24,39,203.36,88.04,201.5,0,0,0,0,0,0
"241,401",241,401,24,40,213.25,81.03,205.87,0,0,0,0,0,0
"241,411",241,411,24,41,208.12,74.91,202.7,0,0,0,0,0,0
"241,421",241,421,24,42,205.73,77.12,203.11,0,0,0,0,0,0
"241,431",241,431,24,43,193.52,64.82,194.58,0,0,0,0,0,0
"241,441",241,441,24,44,181.09,54.35,181.53,0,0,0,0,0,0
"241,451",241,451,24,45,179.34,52.09,180.64,0,0,0,0,0,0
"241,461",241,461,24,46,215.38,72.47,195.44,0,0,0,0,0,0
"241,471",241,471,24,47,222.57,78.52,199.76,0,0,0,0,0,0
"241,481",241,481,24,48,222.22,92.94,205.74,0,0,0,0,0,0
"241,491",241,491,24,49,222.65,110.57,213.51,0,0,0,0,0,0
"241,501",241,501,24,50,204.27,88.15,194.46,0,0,0,0,0,0
"241,511",241,511,24,51,200.37,97.49,202.56,0,0,0,0,0,0
"241,521",241,521,24,52,192.84,80.39,208.88,0,0,0,0,0,0
"241,531",241,531,24,53,193.44,68.7,202.1,0,0,0,0,0,0
"241,541",241,541,24,54,210.42,72.2,203.33,0,0,0,0,0,0
"241,551",241,551,24,55,208.41,100.48,217.39,0,0,0,0,0,0
"241,561",241,561,24,56,227.45,175.89,237.87,0,0,0,0,0,0
"241,571",241,571,24,57,235.73,203.55,240.62,0,0,0,0,0,0
"241,581",241,581,24,58,197.64,134.5,198.48,0,0,0,0,0,0
"241,591",241,591,24,59,200.88,102.14,203.89,0,0,0,1,0.02,0.01
"241,601",241,601,24,60,217.61111111111111,84.78888888888889,201.7111111111111,0,0,0,0,0,0
"251,1",251,1,25,0,229.9,134.28,220.35,0,0,0,0,0,0
"251,11",251,11,25,1,213.56,109.24,209.53,0,0,0,0,0,0
"251,21",251,21,25,2,190.67,94.63,205.62,0,0,0,1,0.02,0.01
"251,31",251,31,25,3,160.9,67.44,191.12,0,0,0,22,0.63,0.22
"251,41",251,41,25,4,189.55,76.33,201.45,0,0,0,0,0,0
"251,51",251,51,25,5,228.34,110.25,215.95,0,0,0,0,0,0
"251,61",251,61,25,6,220.15,86.76,211.18,0,0,0,0,0,0
"251,71",251,71,25,7,216.68,75.95,208.2,0,0,0,0,0,0
"251,81",251,81,25,8,225.66,97.68,218.2,0,0,0,0,0,0
"251,91",251,91,25,9,212.17,111.64,219.23,0,0,0,0,0,0
"251,101",251,101,25,10,180.51,130.5,209.74,0,0,0,2,0.04,0.02
"251,111",251,111,25,11,128.3,44.88,185.07,0,0,0,12,0.33,0.12
"251,121",251,121,25,12,218.85,179.01,233.79,0,0,0,1,0.04,0.01
"251,131",251,131,25,13,241.73,209.18,242.25,0,0,0,0,0,0
"251,141",251,141,25,14,243.64,217.81,245.1,0,0,0,0,0,0
"251,151",251,151,25,15,246.15,224.5,247.36,0,0,0,0,0,0
"251,161",251,161,25,16,246.29,229.53,248.62,0,0,0,0,0,0
"251,171",251,171,25,17,249.55,239.69,248.98,0,0,0,0,0,0
"251,181",251,181,25,18,250.42,242.54,250.31,0,0,0,0,0,0
"251,191",251,191,25,19,249.3,240.42,250.74,0,0,0,0,0,0
"251,201",251,201,25,20,248.2,237.4,247.98,0,0,0,0,0,0
"251,211",251,211,25,21,249.29,238.27,249.81,0,0,0,0,0,0
"251,221",251,221,25,22,249.76,241.42,250.56,0,0,0,0,0,0
"251,231",251,231,25,23,251.34,243.35,249.43,0,0,0,0,0,0
"251,241",251,241,25,24,250.2,240.21,249.7,0,0,0,0,0,0
"251,251",251,251,25,25,251.52,241.66,250.77,0,0,0,0,0,0
"251,261",251,261,25,26,250.89,239.9,250.87,0,0,0,0,0,0
"251,271",251,271,25,27,242.76,206.08,240.99,0,0,0,0,0,0
"251,281",251,281,25,28,240.04,206.8,241.62,0,0,0,0,0,0
"251,291",251,291,25,29,246.42,235.24,248.37,0,0,0,0,0,0
"251,301",251,301,25,30,248.92,239.58,249.21,0,0,0,0,0,0
"251,311",251,311,25,31,251.73,243.82,250.33,0,0,0,0,0,0
"251,321",251,321,25,32,230.96,161.63,233.68,0,0,0,0,0,0
"251,331",251,331,25,33,221.8,132.79,224.43,0,0,0,0,0,0
"251,341",251,341,25,34,192.42,91.26,209.34,0,0,0,0,0,0
"251,351",251,351,25,35,167.8,63.98,196.56,0,0,0,0,0,0
"251,361",251,361,25,36,202.36,112.14,218.51,0,0,0,0,0,0
"251,371",251,371,25,37,189.66,92.27,209.01,0,0,0,5,0.09,0.05
"251,381",251,381,25,38,149.65,51,189.9,0,0,0,9,0.12,0.09
"251,391",251,391,25,39,161.97,61.75,200.13,0,0,0,1,0.02,0.01
"251,401",251,401,25,40,211.08,120.69,221.63,0,0,0,0,0,0
"251,411",251,411,25,41,198.15,76.79,207.35,0,0,0,0,0,0
"251,421",251,421,25,42,217.14,95.53,213.12,0,0,0,0,0,0
"251,431",251,431,25,43,207.57,73.89,198.87,0,0,0,0,0,0
"251,441",251,441,25,44,160.67,42.15,176.95,0,0,0,0,0,0
"251,451",251,451,25,45,146.85,33.98,168.95,0,0,0,0,0,0
"251,461",251,461,25,46,178.14,46.06,180.73,0,0,0,0,0,0
"251,471",251,471,25,47,194.89,52.85,182.18,0,0,0,0,0,0
"251,481",251,481,25,48,196.34,50.11,184.05,0,0,0,0,0,0
"251,491",251,491,25,49,222.72,113.73,218.67,0,0,0,0,0,0
"251,501",251,501,25,50,172.69,79.77,197.05,0,0,0,2,0.06,0.02
"251,511",251,511,25,51,161.69,53.5,184.68,0,0,0,0,0,0
"251,521",251,521,25,52,218.65,101.31,207.71,0,0,0,0,0,0
"251,531",251,531,25,53,216.62,79.63,207.42,0,0,0,0,0,0
"251,541",251,541,25,54,215.03,86.31,212.12,0,0,0,0,0,0
"251,551",251,551,25,55,212.27,113.84,220.96,0,0,0,0,0,0
"251,561",251,561,25,56,236.24,210.71,243.39,0,0,0,0,0,0
"251,571",251,571,25,57,232.04,198.28,232.25,0,0,0,0,0,0
"251,581",251,581,25,58,163.4,72.08,194.83,0,0,0,2,0.06,0.02
"251,591",251,591,25,59,185.6,73.68,203.04,0,0,0,4,0.08,0.04
"251,601",251,601,25,60,201.66666666666666,68.77777777777777,197.4777777777778,0,0,0,0,0,0
"261,1",261,1,26,0,189.16,110.1,206.53,0,0,0,12,0.21999999999999997,0.12
"261,11",261,11,26,1,153.39,60.97,199.35,0,0,0,3,0.08,0.03
"261,21",261,21,26,2,214.41,109.19,217.91,0,0,0,0,0,0
"261,31",261,31,26,3,174.97,80.36,204.18,0,0,0,1,0.02,0.01
"261,41",261,41,26,4,171.89,68.36,199.38,0,0,0,0,0,0
"261,51",261,51,26,5,170.66,69.48,197.43,0,0,0,10,0.30000000000000004,0.1
"261,61",261,61,26,6,217.66,90.59,212.87,0,0,0,0,0,0
"261,71",261,71,26,7,221.07,100.31,219.05,0,0,0,0,0,0
"261,81",261,81,26,8,227.51,112.02,215.03,0,0,0,0,0,0
"261,91",261,91,26,9,233.82,160.81,233.12,0,0,0,0,0,0
"261,101",261,101,26,10,199.09,133.97,202.37,0,0,0,0,0,0
"261,111",261,111,26,11,170.77,74.5,198.76,0,0,0,0,0,0
"261,121",261,121,26,12,238.98,188.89,237.84,0,0,0,0,0,0
"261,131",261,131,26,13,239.09,206.85,241.64,0,0,0,0,0,0
"261,141",261,141,26,14,243.04,222.1,244.11,0,0,0,0,0,0
"261,151",261,151,26,15,245.23,225.32,245.79,0,0,0,0,0,0
"261,161",261,161,26,16,248.87,236.12,248.41,0,0,0,0,0,0
"261,171",261,171,26,17,251.97,243.72,251.49,0,0,0,0,0,0
"261,181",261,181,26,18,248.73,236.21,247.96,0,0,0,0,0,0
"261,191",261,191,26,19,249.77,237.22,248.9,0,0,0,0,0,0
"261,201",261,201,26,20,249.1,236.74,248.93,0,0,0,0,0,0
"261,211",261,211,26,21,249.62,235.01,248.58,0,0,0,0,0,0
"261,221",261,221,26,22,250.08,241.3,251.19,0,0,0,0,0,0
