,Cluster,x,y
"1310,563",458,1310,563
"1310,564",458,1310,564
"1310,565",458,1310,565
"1310,566",458,1310,566
"1310,567",458,1310,567
"1310,568",458,1310,568
"1310,569",458,1310,569
"1310,570",458,1310,570
"1310,571",458,1310,571
"1311,562",458,1311,562
"1311,563",458,1311,563
"1311,564",458,1311,564
"1311,565",458,1311,565
"1311,566",458,1311,566
"1311,567",458,1311,567
"1311,568",458,1311,568
"1311,569",458,1311,569
"1311,570",458,1311,570
"1311,571",458,1311,571
"1312,563",458,1312,563
"1312,564",458,1312,564
"1312,565",458,1312,565
"1312,566",458,1312,566
"1312,567",458,1312,567
"1312,568",458,1312,568
"1312,569",458,1312,569
"1312,570",458,1312,570
"1312,571",458,1312,571
"1313,561",458,1313,561
"1313,562",458,1313,562
"1313,563",458,1313,563
"1313,564",458,1313,564
"1313,565",458,1313,565
"1313,566",458,1313,566
"1313,567",458,1313,567
"1313,568",458,1313,568
"1313,569",458,1313,569
"1313,570",458,1313,570
"1313,571",458,1313,571
"1314,561",458,1314,561
"1314,562",458,1314,562
"1314,563",458,1314,563
"1314,564",458,1314,564
"1314,565",458,1314,565
"1314,566",458,1314,566
"1314,567",458,1314,567
"1314,568",458,1314,568
"1314,569",458,1314,569
"1315,561",458,1315,561
"1315,562",458,1315,562
"1315,563",458,1315,563
"1315,564",458,1315,564
"1315,565",458,1315,565
"1315,566",458,1315,566
"1315,567",458,1315,567
"1316,563",458,1316,563
"1316,564",458,1316,564
"1316,565",458,1316,565
"1321,660",459,1321,660
"1321,661",459,1321,661
"1322,657",459,1322,657
"1322,658",459,1322,658
"1322,659",459,1322,659
"1322,660",459,1322,660
"1323,659",459,1323,659
"1322,640",460,1322,640
"1323,638",460,1323,638
"1323,639",460,1323,639
"1323,640",460,1323,640
"1324,637",460,1324,637
"1324,638",460,1324,638
"1324,639",460,1324,639
"1324,640",460,1324,640
"1325,636",460,1325,636
"1325,637",460,1325,637
"1325,638",460,1325,638
"1325,639",460,1325,639
"1325,640",460,1325,640
"1325,641",460,1325,641
"1325,642",460,1325,642
"1325,643",460,1325,643
"1326,638",460,1326,638
"1323,607",461,1323,607
"1324,607",461,1324,607
"1324,610",461,1324,610
"1324,611",461,1324,611
"1325,604",461,1325,604
"1325,605",461,1325,605
"1325,606",461,1325,606
"1325,607",461,1325,607
"1325,608",461,1325,608
"1325,609",461,1325,609
"1325,610",461,1325,610
"1325,611",461,1325,611
"1326,608",461,1326,608
"1326,609",461,1326,609
"1326,610",461,1326,610
"1326,611",461,1326,611
"1326,612",461,1326,612
"1327,610",461,1327,610
"1327,611",461,1327,611
"1327,612",461,1327,612
"1327,418",462,1327,418
"1328,417",462,1328,417
"1328,418",462,1328,418
"1328,419",462,1328,419
"1328,420",462,1328,420
"1329,417",462,1329,417
"1329,418",462,1329,418
"1329,419",462,1329,419
"1330,417",462,1330,417
"1330,418",462,1330,418
"1330,419",462,1330,419
"1330,420",462,1330,420
"1331,416",462,1331,416
"1331,417",462,1331,417
"1331,418",462,1331,418
"1331,419",462,1331,419
"1331,420",462,1331,420
"1332,417",462,1332,417
"1332,418",462,1332,418
"1332,419",462,1332,419
"1332,420",462,1332,420
"1333,417",462,1333,417
"1333,418",462,1333,418
"1333,420",462,1333,420
"1334,418",462,1334,418
"1328,601",463,1328,601
"1328,602",463,1328,602
"1329,602",463,1329,602
"1329,606",464,1329,606
"1330,603",464,1330,603
"1330,604",464,1330,604
"1330,605",464,1330,605
"1330,606",464,1330,606
"1331,603",464,1331,603
"1332,603",464,1332,603
"1329,660",465,1329,660
"1330,660",465,1330,660
"1330,661",465,1330,661
"1331,660",465,1331,660
"1331,789",466,1331,789
"1332,789",466,1332,789
"1332,790",466,1332,790
"1333,790",466,1333,790
"1334,790",466,1334,790
"1335,790",466,1335,790
"1332,787",467,1332,787
"1333,786",467,1333,786
"1333,787",467,1333,787
"1334,786",467,1334,786
"1334,787",467,1334,787
"1335,786",467,1335,786
"1335,787",467,1335,787
"1335,788",467,1335,788
"1336,786",467,1336,786
"1336,787",467,1336,787
"1336,788",467,1336,788
"1336,789",467,1336,789
"1334,169",468,1334,169
"1334,170",468,1334,170
"1335,168",468,1335,168
"1335,169",468,1335,169
"1335,170",468,1335,170
"1348,444",469,1348,444
"1348,445",469,1348,445
"1349,443",469,1349,443
"1349,445",469,1349,445
"1350,442",469,1350,442
"1350,443",469,1350,443
"1350,444",469,1350,444
"1350,445",469,1350,445
"1351,442",469,1351,442
"1351,444",469,1351,444
"1351,445",469,1351,445
"1351,446",469,1351,446
"1352,446",469,1352,446
"1351,557",470,1351,557
"1352,557",470,1352,557
"1353,444",471,1353,444
"1353,445",471,1353,445
"1356,209",472,1356,209
"1356,210",472,1356,210
"1356,211",472,1356,211
"1357,211",472,1357,211
"1358,207",473,1358,207
"1359,207",473,1359,207
"1360,204",474,1360,204
"1360,205",474,1360,205
"1360,206",474,1360,206
"1363,331",475,1363,331
"1364,329",475,1364,329
"1364,330",475,1364,330
"1364,331",475,1364,331
"1365,328",475,1365,328
"1365,329",475,1365,329
"1365,330",475,1365,330
"1365,331",475,1365,331
"1366,328",475,1366,328
"1366,329",475,1366,329
"1366,330",475,1366,330
"1366,331",475,1366,331
"1367,328",475,1367,328
"1367,329",475,1367,329
"1368,329",475,1368,329
"1370,333",476,1370,333
"1370,334",476,1370,334
"1370,335",476,1370,335
"1371,333",476,1371,333
"1371,334",476,1371,334
"1371,335",476,1371,335
"1372,334",476,1372,334
"1373,332",476,1373,332
"1373,333",476,1373,333
"1373,334",476,1373,334
"1373,335",476,1373,335
"1374,517",477,1374,517
"1375,516",477,1375,516
"1375,517",477,1375,517
"1376,514",478,1376,514
"1377,514",478,1377,514
"1379,448",479,1379,448
"1379,449",479,1379,449
"1380,448",479,1380,448
"1381,762",480,1381,762
"1381,763",480,1381,763
"1383,761",481,1383,761
"1383,762",481,1383,762
"1385,764",482,1385,764
"1385,765",482,1385,765
"1385,766",482,1385,766
"1388,444",483,1388,444
"1389,444",483,1389,444
"1397,762",484,1397,762
"1397,763",484,1397,763
"1400,766",485,1400,766
"1401,766",485,1401,766
"1401,767",485,1401,767
"1401,336",486,1401,336
"1402,336",486,1402,336
"1404,760",487,1404,760
"1405,760",487,1405,760
"1405,761",487,1405,761
"1406,760",487,1406,760
"1406,761",487,1406,761
"1407,760",487,1407,760
"1408,760",487,1408,760
"1405,812",488,1405,812
"1406,812",488,1406,812
"1415,710",489,1415,710
"1416,710",489,1416,710
"1417,556",490,1417,556
"1417,557",490,1417,557
"1418,556",490,1418,556
"1418,557",490,1418,557
"1419,557",490,1419,557
"1420,557",490,1420,557
"1420,558",490,1420,558
"1421,558",490,1421,558
"1418,704",491,1418,704
"1418,705",491,1418,705
"1418,706",491,1418,706
"1418,707",491,1418,707
"1419,703",491,1419,703
"1419,704",491,1419,704
"1419,705",491,1419,705
"1419,706",491,1419,706
"1419,707",491,1419,707
"1420,707",491,1420,707
"1421,707",491,1421,707
"1420,312",492,1420,312
"1421,312",492,1421,312
"1421,313",492,1421,313
"1421,704",493,1421,704
"1421,705",493,1421,705
"1425,560",494,1425,560
"1426,560",494,1426,560
"1426,561",494,1426,561
"1427,561",494,1427,561
"1427,161",495,1427,161
"1428,161",495,1428,161
"1430,366",496,1430,366
"1430,367",496,1430,367
"1431,549",497,1431,549
"1432,549",497,1432,549
"1432,30",498,1432,30
"1432,31",498,1432,31
"1432,32",498,1432,32
"1438,468",499,1438,468
"1438,469",499,1438,469
"1438,470",499,1438,470
"1439,467",499,1439,467
"1439,468",499,1439,468
"1439,469",499,1439,469
"1440,467",499,1440,467
"1441,751",500,1441,751
"1442,749",500,1442,749
"1442,750",500,1442,750
"1442,751",500,1442,751
"1443,749",500,1443,749
"1444,749",500,1444,749
"1444,750",500,1444,750
"1445,749",500,1445,749
"1445,750",500,1445,750
"1446,749",500,1446,749
"1446,750",500,1446,750
"1446,751",500,1446,751
"1447,748",500,1447,748
"1447,749",500,1447,749
"1447,750",500,1447,750
"1447,751",500,1447,751
"1448,747",500,1448,747
"1448,748",500,1448,748
"1448,749",500,1448,749
"1448,750",500,1448,750
"1449,747",500,1449,747
"1449,748",500,1449,748
"1449,749",500,1449,749
"1449,750",500,1449,750
"1450,749",500,1450,749
"1450,750",500,1450,750
"1451,749",500,1451,749
"1451,750",500,1451,750
"1452,748",500,1452,748
"1452,749",500,1452,749
"1452,750",500,1452,750
"1453,746",500,1453,746
"1453,747",500,1453,747
"1453,748",500,1453,748
"1453,749",500,1453,749
"1453,750",500,1453,750
"1454,748",500,1454,748
"1454,749",500,1454,749
"1454,750",500,1454,750
"1443,67",501,1443,67
"1444,67",501,1444,67
"1445,65",501,1445,65
"1445,66",501,1445,66
"1445,67",501,1445,67
"1445,68",501,1445,68
"1446,65",501,1446,65
"1446,66",501,1446,66
"1446,67",501,1446,67
"1446,68",501,1446,68
"1447,65",501,1447,65
"1447,66",501,1447,66
"1447,67",501,1447,67
"1447,68",501,1447,68
"1448,65",501,1448,65
"1448,66",501,1448,66
"1448,710",502,1448,710
"1448,711",502,1448,711
"1448,712",502,1448,712
"1449,711",502,1449,711
"1449,712",502,1449,712
"1450,712",502,1450,712
"1450,713",502,1450,713
"1451,713",502,1451,713
"1451,714",502,1451,714
"1450,307",503,1450,307
"1451,305",503,1451,305
"1451,306",503,1451,306
"1451,307",503,1451,307
"1452,305",503,1452,305
"1452,306",503,1452,306
"1452,307",503,1452,307
"1452,308",503,1452,308
"1453,304",503,1453,304
"1453,305",503,1453,305
"1453,306",503,1453,306
"1453,307",503,1453,307
"1453,308",503,1453,308
"1454,304",503,1454,304
"1454,306",503,1454,306
"1454,307",503,1454,307
"1454,308",503,1454,308
"1455,306",503,1455,306
"1455,307",503,1455,307
"1456,307",503,1456,307
"1457,307",503,1457,307
"1457,308",503,1457,308
"1450,311",504,1450,311
"1450,312",504,1450,312
"1450,313",504,1450,313
"1451,311",504,1451,311
"1451,312",504,1451,312
"1451,313",504,1451,313
"1451,708",505,1451,708
"1452,708",505,1452,708
"1453,708",505,1453,708
"1454,708",505,1454,708
"1454,709",505,1454,709
"1455,708",505,1455,708
"1455,709",505,1455,709
"1455,710",505,1455,710
"1455,711",505,1455,711
"1455,716",505,1455,716
"1456,708",505,1456,708
"1456,709",505,1456,709
"1456,710",505,1456,710
"1456,711",505,1456,711
"1456,712",505,1456,712
"1456,716",505,1456,716
"1457,708",505,1457,708
"1457,709",505,1457,709
"1457,710",505,1457,710
"1457,711",505,1457,711
"1457,712",505,1457,712
"1457,713",505,1457,713
"1457,714",505,1457,714
"1457,715",505,1457,715
"1457,716",505,1457,716
"1457,717",505,1457,717
"1458,708",505,1458,708
"1458,709",505,1458,709
"1458,710",505,1458,710
"1458,711",505,1458,711
"1458,712",505,1458,712
"1458,713",505,1458,713
"1458,714",505,1458,714
"1458,715",505,1458,715
"1458,717",505,1458,717
"1459,709",505,1459,709
"1459,710",505,1459,710
"1459,711",505,1459,711
"1459,712",505,1459,712
"1459,713",505,1459,713
"1459,714",505,1459,714
"1459,715",505,1459,715
"1460,710",505,1460,710
"1460,711",505,1460,711
"1460,712",505,1460,712
"1460,713",505,1460,713
"1461,713",505,1461,713
"1461,714",505,1461,714
"1454,66",506,1454,66
"1454,67",506,1454,67
"1455,66",506,1455,66
"1455,67",506,1455,67
"1455,309",507,1455,309
"1455,310",507,1455,310
"1456,747",508,1456,747
"1457,746",508,1457,746
"1457,747",508,1457,747
"1457,36",509,1457,36
"1457,37",509,1457,37
"1458,35",509,1458,35
"1458,36",509,1458,36
"1458,37",509,1458,37
"1459,35",509,1459,35
"1459,36",509,1459,36
"1460,501",510,1460,501
"1460,502",510,1460,502
"1460,503",510,1460,503
"1461,501",510,1461,501
"1461,502",510,1461,502
"1462,501",510,1462,501
"1462,502",510,1462,502
"1462,503",510,1462,503
"1463,502",510,1463,502
"1463,503",510,1463,503
"1461,36",511,1461,36
"1461,37",511,1461,37
"1461,38",511,1461,38
"1462,432",512,1462,432
"1462,433",512,1462,433
"1463,432",512,1463,432
"1463,40",513,1463,40
"1463,41",513,1463,41
"1463,709",514,1463,709
"1463,710",514,1463,710
"1463,711",514,1463,711
"1464,711",514,1464,711
"1465,711",514,1465,711
"1466,711",514,1466,711
"1464,497",515,1464,497
"1464,498",515,1464,498
"1464,499",515,1464,499
"1465,496",515,1465,496
"1465,497",515,1465,497
"1465,498",515,1465,498
"1465,499",515,1465,499
"1465,500",515,1465,500
"1466,495",515,1466,495
"1466,496",515,1466,496
"1466,497",515,1466,497
"1466,498",515,1466,498
"1466,499",515,1466,499
"1466,500",515,1466,500
"1466,501",515,1466,501
"1467,493",515,1467,493
"1467,494",515,1467,494
"1467,495",515,1467,495
"1467,496",515,1467,496
"1467,497",515,1467,497
"1467,498",515,1467,498
"1467,500",515,1467,500
"1467,501",515,1467,501
"1468,494",515,1468,494
"1468,495",515,1468,495
"1468,496",515,1468,496
"1468,497",515,1468,497
"1468,500",515,1468,500
"1468,501",515,1468,501
"1469,494",515,1469,494
"1469,495",515,1469,495
"1469,496",515,1469,496
"1469,497",515,1469,497
"1467,706",516,1467,706
"1467,707",516,1467,707
"1468,705",516,1468,705
"1468,706",516,1468,706
"1468,707",516,1468,707
"1469,706",516,1469,706
"1468,224",517,1468,224
"1469,224",517,1469,224
"1470,224",517,1470,224
"1468,412",518,1468,412
"1468,413",518,1468,413
"1468,414",518,1468,414
"1470,412",519,1470,412
"1471,409",519,1471,409
"1471,412",519,1471,412
"1472,409",519,1472,409
"1472,410",519,1472,410
"1472,411",519,1472,411
"1472,412",519,1472,412
"1473,409",519,1473,409
"1473,410",519,1473,410
"1473,411",519,1473,411
"1473,412",519,1473,412
"1471,499",520,1471,499
"1472,499",520,1472,499
"1473,500",521,1473,500
"1473,501",521,1473,501
"1473,502",521,1473,502
"1473,503",521,1473,503
"1473,504",521,1473,504
"1473,505",521,1473,505
"1474,500",521,1474,500
"1474,501",521,1474,501
"1474,502",521,1474,502
"1474,503",521,1474,503
"1475,502",521,1475,502
"1475,503",521,1475,503
"1475,504",521,1475,504
"1475,413",522,1475,413
"1476,413",522,1476,413
"1477,413",522,1477,413
"1478,413",522,1478,413
"1479,413",522,1479,413
"1477,528",523,1477,528
"1478,528",523,1478,528
"1478,13",524,1478,13
"1478,14",524,1478,14
"1479,12",524,1479,12
"1479,13",524,1479,13
"1479,14",524,1479,14
"1479,15",524,1479,15
"1479,16",524,1479,16
"1480,11",524,1480,11
"1480,12",524,1480,12
"1480,13",524,1480,13
"1480,14",524,1480,14
"1480,15",524,1480,15
"1480,16",524,1480,16
"1481,10",524,1481,10
"1481,11",524,1481,11
"1481,12",524,1481,12
"1481,13",524,1481,13
"1481,14",524,1481,14
"1481,15",524,1481,15
"1481,16",524,1481,16
"1482,10",524,1482,10
"1482,11",524,1482,11
"1482,12",524,1482,12
"1482,13",524,1482,13
"1482,14",524,1482,14
"1482,15",524,1482,15
"1483,10",524,1483,10
"1483,11",524,1483,11
"1483,12",524,1483,12
"1483,13",524,1483,13
"1484,10",524,1484,10
"1484,11",524,1484,11
"1484,12",524,1484,12
"1480,527",525,1480,527
"1480,528",525,1480,528
"1480,529",525,1480,529
"1480,530",525,1480,530
"1480,531",525,1480,531
"1481,526",525,1481,526
"1481,527",525,1481,527
"1481,528",525,1481,528
"1481,529",525,1481,529
"1481,530",525,1481,530
"1482,525",525,1482,525
"1482,526",525,1482,526
"1482,527",525,1482,527
"1482,528",525,1482,528
"1481,413",526,1481,413
"1482,413",526,1482,413
"1482,46",527,1482,46
"1483,45",527,1483,45
"1483,46",527,1483,46
"1483,47",527,1483,47
"1484,44",527,1484,44
"1484,45",527,1484,45
"1484,46",527,1484,46
"1485,43",527,1485,43
"1485,44",527,1485,44
"1485,45",527,1485,45
"1485,46",527,1485,46
"1482,522",528,1482,522
"1482,523",528,1482,523
"1483,523",528,1483,523
"1487,11",529,1487,11
"1488,11",529,1488,11
"1489,262",530,1489,262
"1490,260",530,1490,260
"1490,261",530,1490,261
"1490,262",530,1490,262
"1489,379",531,1489,379
"1489,380",531,1489,380
"1489,381",531,1489,381
"1489,382",531,1489,382
"1491,150",532,1491,150
"1491,151",532,1491,151
"1492,150",532,1492,150
"1492,151",532,1492,151
"1492,152",532,1492,152
"1491,382",533,1491,382
"1492,381",533,1492,381
"1492,382",533,1492,382
"1493,382",533,1493,382
"1494,382",533,1494,382
"1495,380",533,1495,380
"1495,381",533,1495,381
"1495,382",533,1495,382
"1495,383",533,1495,383
"1495,384",533,1495,384
"1495,385",533,1495,385
"1495,386",533,1495,386
"1495,387",533,1495,387
"1496,381",533,1496,381
"1496,382",533,1496,382
"1496,383",533,1496,383
"1496,384",533,1496,384
"1496,387",533,1496,387
"1493,524",534,1493,524
"1493,525",534,1493,525
"1493,526",534,1493,526
"1494,522",534,1494,522
"1494,523",534,1494,523
"1494,524",534,1494,524
"1495,522",534,1495,522
"1495,523",534,1495,523
"1495,524",534,1495,524
"1496,522",534,1496,522
"1496,523",534,1496,523
"1496,524",534,1496,524
"1497,522",534,1497,522
"1495,259",535,1495,259
"1496,259",535,1496,259
"1495,760",536,1495,760
"1495,761",536,1495,761
"1496,761",536,1496,761
"1497,780",537,1497,780
"1498,779",537,1498,779
"1498,780",537,1498,780
"1498,520",538,1498,520
"1498,521",538,1498,521
"1499,519",538,1499,519
"1499,520",538,1499,520
"1499,521",538,1499,521
"1500,519",538,1500,519
"1499,633",539,1499,633
"1500,632",539,1500,632
"1500,633",539,1500,633
"1501,181",540,1501,181
"1501,182",540,1501,182
"1501,630",541,1501,630
"1501,631",541,1501,631
"1502,631",541,1502,631
"1503,631",541,1503,631
"1502,200",542,1502,200
"1502,201",542,1502,201
"1503,200",542,1503,200
"1503,201",542,1503,201
"1503,202",542,1503,202
"1503,203",542,1503,203
"1503,204",542,1503,204
"1504,201",542,1504,201
"1504,202",542,1504,202
"1504,203",542,1504,203
"1504,204",542,1504,204
"1505,203",542,1505,203
"1506,202",542,1506,202
"1506,203",542,1506,203
"1506,204",542,1506,204
"1507,201",542,1507,201
"1507,202",542,1507,202
"1507,203",542,1507,203
"1507,204",542,1507,204
"1507,205",542,1507,205
"1508,200",542,1508,200
"1508,201",542,1508,201
"1508,202",542,1508,202
"1508,204",542,1508,204
"1522,723",543,1522,723
"1523,723",543,1523,723
"1523,724",543,1523,724
"1523,725",543,1523,725
"1524,724",543,1524,724
"1525,724",543,1525,724
"1525,725",543,1525,725
"1526,724",543,1526,724
"1527,724",543,1527,724
"1524,557",544,1524,557
"1524,560",544,1524,560
"1525,553",544,1525,553
"1525,554",544,1525,554
"1525,555",544,1525,555
"1525,556",544,1525,556
"1525,557",544,1525,557
"1525,559",544,1525,559
"1525,560",544,1525,560
"1525,561",544,1525,561
"1526,554",544,1526,554
"1526,555",544,1526,555
"1526,556",544,1526,556
"1526,557",544,1526,557
"1526,558",544,1526,558
"1526,559",544,1526,559
"1526,560",544,1526,560
"1527,555",544,1527,555
"1527,556",544,1527,556
"1527,557",544,1527,557
"1527,558",544,1527,558
"1527,559",544,1527,559
"1527,560",544,1527,560
"1527,561",544,1527,561
"1527,562",544,1527,562
"1528,556",544,1528,556
"1528,558",544,1528,558
"1526,580",545,1526,580
"1527,580",545,1527,580
"1527,550",546,1527,550
"1527,551",546,1527,551
"1527,552",546,1527,552
"1528,552",546,1528,552
"1529,640",547,1529,640
"1529,641",547,1529,641
"1530,640",547,1530,640
"1530,641",547,1530,641
"1531,641",547,1531,641
"1530,552",548,1530,552
"1531,552",548,1531,552
"1531,554",549,1531,554
"1532,554",549,1532,554
"1532,830",550,1532,830
"1533,829",550,1533,829
"1533,830",550,1533,830
"1537,259",551,1537,259
"1538,259",551,1538,259
"1538,260",551,1538,260
"1538,261",551,1538,261
"1541,91",552,1541,91
"1542,91",552,1542,91
"1543,265",553,1543,265
"1543,266",553,1543,266
"1544,266",553,1544,266
"1544,230",554,1544,230
"1545,230",554,1545,230
"1544,548",555,1544,548
"1544,549",555,1544,549
"1545,547",555,1545,547
"1545,548",555,1545,548
"1545,549",555,1545,549
"1545,550",555,1545,550
"1546,547",555,1546,547
"1546,548",555,1546,548
"1546,549",555,1546,549
"1546,550",555,1546,550
"1547,545",555,1547,545
"1547,546",555,1547,546
"1547,547",555,1547,547
"1548,544",555,1548,544
"1548,545",555,1548,545
"1548,546",555,1548,546
"1549,546",555,1549,546
"1544,747",556,1544,747
"1545,746",556,1545,746
"1545,747",556,1545,747
"1546,746",556,1546,746
"1546,747",556,1546,747
"1547,747",556,1547,747
"1547,748",556,1547,748
"1544,759",557,1544,759
"1544,760",557,1544,760
"1545,759",557,1545,759
"1545,760",557,1545,760
"1547,755",558,1547,755
"1548,752",558,1548,752
"1548,753",558,1548,753
"1548,754",558,1548,754
"1548,755",558,1548,755
"1549,884",559,1549,884
"1549,886",559,1549,886
"1550,884",559,1550,884
"1550,885",559,1550,885
"1550,886",559,1550,886
"1551,883",559,1551,883
"1551,884",559,1551,884
"1551,885",559,1551,885
"1551,886",559,1551,886
"1552,884",559,1552,884
"1552,885",559,1552,885
"1571,517",560,1571,517
"1571,518",560,1571,518
"1572,516",560,1572,516
"1572,517",560,1572,517
"1573,516",560,1573,516
"1573,517",560,1573,517
"1573,518",560,1573,518
"1573,519",560,1573,519
"1574,514",560,1574,514
"1574,515",560,1574,515
"1574,516",560,1574,516
"1574,517",560,1574,517
"1574,518",560,1574,518
"1575,514",560,1575,514
"1575,515",560,1575,515
"1575,516",560,1575,516
"1576,515",560,1576,515
"1576,516",560,1576,516
"1576,517",560,1576,517
"1577,513",560,1577,513
"1577,514",560,1577,514
"1577,515",560,1577,515
"1577,516",560,1577,516
"1578,515",560,1578,515
"1583,700",561,1583,700
"1583,701",561,1583,701
"1584,700",561,1584,700
"1584,694",562,1584,694
"1584,695",562,1584,695
"1584,698",562,1584,698
"1585,695",562,1585,695
"1585,698",562,1585,698
"1586,695",562,1586,695
"1586,698",562,1586,698
"1586,699",562,1586,699
"1587,695",562,1587,695
"1587,698",562,1587,698
"1587,699",562,1587,699
"1587,700",562,1587,700
"1587,701",562,1587,701
"1587,702",562,1587,702
"1588,694",562,1588,694
"1588,695",562,1588,695
"1588,696",562,1588,696
"1588,698",562,1588,698
"1588,699",562,1588,699
"1588,700",562,1588,700
"1588,701",562,1588,701
"1589,696",562,1589,696
"1589,698",562,1589,698
"1589,699",562,1589,699
"1589,700",562,1589,700
"1590,696",562,1590,696
"1590,698",562,1590,698
"1590,699",562,1590,699
"1590,700",562,1590,700
"1591,696",562,1591,696
"1591,697",562,1591,697
"1591,698",562,1591,698
"1591,699",562,1591,699
"1591,700",562,1591,700
"1591,701",562,1591,701
"1592,700",562,1592,700
"1592,701",562,1592,701
"1592,702",562,1592,702
"1593,700",562,1593,700
"1593,701",562,1593,701
"1593,702",562,1593,702
"1594,700",562,1594,700
"1594,701",562,1594,701
"1595,700",562,1595,700
"1595,701",562,1595,701
"1585,703",563,1585,703
"1585,704",563,1585,704
"1585,705",563,1585,705
"1586,703",563,1586,703
"1586,705",563,1586,705
"1588,662",564,1588,662
"1589,661",564,1589,661
"1589,662",564,1589,662
"1589,663",564,1589,663
"1593,327",565,1593,327
"1593,330",565,1593,330
"1593,331",565,1593,331
"1594,327",565,1594,327
"1594,328",565,1594,328
"1594,329",565,1594,329
"1594,330",565,1594,330
"1594,331",565,1594,331
"1594,332",565,1594,332
"1594,333",565,1594,333
"1595,329",565,1595,329
"1595,330",565,1595,330
"1595,331",565,1595,331
"1596,330",565,1596,330
"1596,331",565,1596,331
"1597,330",565,1597,330
"1597,331",565,1597,331
"1598,330",565,1598,330
"1598,331",565,1598,331
"1596,592",566,1596,592
"1596,593",566,1596,593
"1596,594",566,1596,594
"1596,595",566,1596,595
"1597,590",566,1597,590
"1597,591",566,1597,591
"1597,592",566,1597,592
"1597,594",566,1597,594
"1597,595",566,1597,595
"1597,596",566,1597,596
"1598,590",566,1598,590
"1598,591",566,1598,591
"1598,592",566,1598,592
"1598,593",566,1598,593
"1598,594",566,1598,594
"1598,595",566,1598,595
"1598,596",566,1598,596
"1598,597",566,1598,597
"1599,590",566,1599,590
"1599,591",566,1599,591
"1599,592",566,1599,592
"1599,593",566,1599,593
"1599,594",566,1599,594
"1599,595",566,1599,595
"1599,596",566,1599,596
"1599,597",566,1599,597
"1599,598",566,1599,598
"1600,591",566,1600,591
"1600,592",566,1600,592
"1600,593",566,1600,593
"1600,594",566,1600,594
"1600,595",566,1600,595
"1600,596",566,1600,596
"1600,597",566,1600,597
"1601,591",566,1601,591
"1601,592",566,1601,592
"1601,593",566,1601,593
"1601,594",566,1601,594
"1601,595",566,1601,595
"1601,596",566,1601,596
"1601,597",566,1601,597
"1602,590",566,1602,590
"1602,591",566,1602,591
"1602,592",566,1602,592
"1602,593",566,1602,593
"1602,594",566,1602,594
"1602,595",566,1602,595
"1603,590",566,1603,590
"1603,591",566,1603,591
"1603,592",566,1603,592
"1603,593",566,1603,593
"1603,595",566,1603,595
"1603,596",566,1603,596
"1604,590",566,1604,590
"1604,592",566,1604,592
"1604,593",566,1604,593
"1604,594",566,1604,594
"1604,595",566,1604,595
"1604,596",566,1604,596
"1605,591",566,1605,591
"1605,592",566,1605,592
"1605,593",566,1605,593
"1606,591",566,1606,591
"1606,592",566,1606,592
"1606,593",566,1606,593
"1607,592",566,1607,592
"1607,593",566,1607,593
"1597,47",567,1597,47
"1598,40",567,1598,40
"1598,41",567,1598,41
"1598,42",567,1598,42
"1598,45",567,1598,45
"1598,47",567,1598,47
"1598,48",567,1598,48
"1599,39",567,1599,39
"1599,40",567,1599,40
"1599,41",567,1599,41
"1599,42",567,1599,42
"1599,43",567,1599,43
"1599,44",567,1599,44
"1599,45",567,1599,45
"1599,46",567,1599,46
"1599,47",567,1599,47
"1599,48",567,1599,48
"1599,49",567,1599,49
"1599,50",567,1599,50
"1600,39",567,1600,39
"1600,40",567,1600,40
"1600,42",567,1600,42
"1600,43",567,1600,43
"1600,45",567,1600,45
"1600,46",567,1600,46
"1600,47",567,1600,47
"1601,40",567,1601,40
"1601,41",567,1601,41
"1601,46",567,1601,46
"1602,46",567,1602,46
"1603,46",567,1603,46
"1597,404",568,1597,404
"1597,408",568,1597,408
"1598,404",568,1598,404
"1598,408",568,1598,408
"1599,404",568,1599,404
"1599,405",568,1599,405
"1599,406",568,1599,406
"1599,407",568,1599,407
"1599,408",568,1599,408
"1599,409",568,1599,409
"1600,405",568,1600,405
"1600,406",568,1600,406
"1601,403",568,1601,403
"1601,406",568,1601,406
"1602,403",568,1602,403
"1602,404",568,1602,404
"1602,405",568,1602,405
"1602,406",568,1602,406
"1602,407",568,1602,407
"1602,408",568,1602,408
"1603,402",568,1603,402
"1603,403",568,1603,403
